Package ID,Canonical ID,Requirement statement,Capability,Phase,Authority owner,Read or mutation classification,Existing Codebase path,Planned Codebase path,Contract owner,Schema owner,Command owner,Persistence owner,Test owner,Failure owner,Recovery owner,Candidate package,Final package,Alternative package considered,Keep or move decision,Item-specific rationale,Evidence,Reviewer role,Review revision,Review status
WP-I12-006,CAN-LAM-DUPLICATE-008,"When a duplicate copy appears on an external drive, Lamha must create a reviewable duplicate candidate and must not delete or merge either file automatically.",External drives and path resilience,I12,Root and asset relinking,MIXED,Codebase/server/src/dtos/duplicate.dto.ts;Codebase/server/src/utils/duplicate.spec.ts;Codebase/server/src/utils/duplicate.ts,Codebase/src-tauri/src/wp_i12_006/,WP-I12-006,WP-I12-006,,WP-I12-006,WP-I12-006,WP-I12-006,WP-I12-006,WP-I12-006,WP-I12-006,,KEEP,"Source 01-EVERYTHING-WE-ARE-KEEPING.md section '33. External Filesystem and Drive Behaviour' locator 'lines 2061-2061' clause 'Duplicate copy' requires 'When a duplicate copy appears on an external drive, Lamha must create a reviewable duplicate candidate and must not delete or merge either file automatically.'. The reviewed actor is The External drives and path resilience subsystem; trigger is 'a duplicate copy appears on an external drive'; observable result is 'Given a duplicate copy, when detection runs, then a candidate is created and no file changes before confirmation.'; verification is 'External-duplicate fixture.'; authority is Owned by External drives and path resilience in I12; writes execute only through the reviewed WP-I12-006 boundary; Codebase evidence: EXISTING_VERIFIED (Verified existing paths: ['Codebase/server/src/utils/duplicate.ts', 'Codebase/server/src/dtos/duplicate.dto.ts', 'Codeba). Decision: CONFIRMED because no semantic defect was found.",reviewed-actionable-requirements-v3.csv; reviewed-package-codebase-map-v1.csv,PASS_B_MEMBER_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
WP-I14-004,CAN-LAM-DUPLICATE-009,Duplicate processing must complete within the reviewed performance budget and must never delete or merge files automatically.,Duplicates,I14,AI performance and resource budgets,MIXED,Codebase/e2e/src/specs/web/duplicates.e2e-spec.ts;Codebase/mobile/openapi/lib/api/duplicates_api.dart;Codebase/server/src/schema/migrations/1773956345315-DuplicateSharedLinkAssets.ts,Codebase/src-tauri/src/wp_i14_004/,WP-I14-004,WP-I14-004,,WP-I14-004,WP-I14-004,WP-I14-004,WP-I14-004,WP-I14-004,WP-I14-004,,KEEP,"Source 01-EVERYTHING-WE-ARE-KEEPING.md section '38. Performance and Scale' locator 'lines 2212-2212' clause 'Duplicate processing' requires 'Duplicate processing must complete within the reviewed performance budget and must never delete or merge files automatically.'. The reviewed actor is The Duplicates subsystem; trigger is 'Duplicate processing'; observable result is 'Given a duplicate-analysis workload, when processing runs, then it completes within budget and no file changes without confirmation.'; verification is 'Duplicate-processing benchmark.'; authority is Owned by Duplicates in I14; writes execute only through the reviewed WP-I14-004 boundary; Codebase evidence: EXISTING_VERIFIED (Verified existing paths: ['Codebase/e2e/src/specs/web/duplicates.e2e-spec.ts', 'Codebase/mobile/openapi/lib/api/duplicat). Decision: CONFIRMED because no semantic defect was found.",reviewed-actionable-requirements-v3.csv; reviewed-package-codebase-map-v1.csv,PASS_B_MEMBER_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
WP-I4-008,CAN-LAM-EDGE-03,"When the scanner finds a previously indexed asset at a new path with an exact stable UUID or full SHA-256 match, Lamha must update the derived path index and, if a deterministic same-root writable reunion exists, transact the sidecars to match and log it; otherwise it must create a Review item.",Media ingestion and derivation,I4,Metadata extraction,MIXED,Codebase/mobile/openapi/lib/model/asset_metadata_bulk_delete_dto.dart;Codebase/mobile/openapi/lib/model/asset_metadata_bulk_delete_item_dto.dart;Codebase/mobile/openapi/lib/model/sync_asset_metadata_delete_v1.dart,Codebase/src-tauri/src/wp_i4_008/,WP-I4-008,WP-I4-008,,WP-I4-008,WP-I4-008,WP-I4-008,WP-I4-008,WP-I4-008,WP-I4-008,,KEEP,"Source 01-EVERYTHING-WE-ARE-KEEPING.md section '1.5 Operational Edge-Case Registry for Files, Sidecars, Dates, and Metadata' locator 'lines 250-250' clause 'LAM-EDGE-03; Sidecars; External File Renaming or Moving; Scanner finds a new path with an exact stable UUID or full SHA-256 match.; Update the derived path index. If a deterministic, same-root, writable reunion is possible, transact the sidecars to match and log it; otherwise create Review.; Do NOT auto-match on filename/partial hash alone, cross an unauthorized boundary, create a duplicate UUID, or delete metadata.; Reunite or relink only after identity and destination checks; ambiguous candidates remain unresolved.' requires 'When the scanner finds a previously indexed asset at a new path with an exact stable UUID or full SHA-256 match, Lamha must update the derived path index and, if a deterministic same-root writable reunion exists, transact the sidecars to match and log it; otherwise it must create a Review item.'. The reviewed actor is The Media ingestion and derivation subsystem; trigger is 'the scanner finds a previously indexed asset at a new path with an exact stable UUID or full SHA-256 match'; observable result is 'Given an exact-UUID or full-hash match at a new path, when the scanner runs, then the path index updates and sidecars reunite only via a deterministic same-root transaction or a Review item is created; filename/partial-hash matches are never auto-applied and no duplicate UUID or metadata deletion occurs.'; verification is 'External-rename scanner fixture covering exact, partial, and boundary cases.'; authority is Owned by Media ingestion and derivation in I4; writes execute only through the reviewed WP-I4-008 boundary; Codebase evidence: EXISTING_VERIFIED (Verified existing paths: ['Codebase/mobile/openapi/lib/model/sync_user_metadata_delete_v1.dart', 'Codebase/mobile/openap). Decision: CONFIRMED because no semantic defect was found.",reviewed-actionable-requirements-v3.csv; reviewed-package-codebase-map-v1.csv,PASS_B_MEMBER_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
WP-I3-008,CAN-LAM-EDGE-04,"When an event builder or move command targets a destination whose filename already exists with a different hash, Lamha must append a deterministic sequence suffix before the extension, preserve the original filename in the sidecar, and never overwrite the existing file or merge sidecars of different assets.",Asset identity and records,I3,SQLite migration framework,READ,Codebase/mobile/openapi/lib/api/views_api.dart;Codebase/server/src/controllers/view.controller.ts;Codebase/server/src/repositories/view-repository.ts,Codebase/src-tauri/src/wp_i3_008/,WP-I3-008,WP-I3-008,,WP-I3-008,WP-I3-008,WP-I3-008,WP-I3-008,WP-I3-008,WP-I3-008,,KEEP,"Source 01-EVERYTHING-WE-ARE-KEEPING.md section '1.5 Operational Edge-Case Registry for Files, Sidecars, Dates, and Metadata' locator 'lines 251-251' clause 'LAM-EDGE-04; Naming; Filename Sequence Collision on Target Directory; Event builder or move command targets destination where filename.ext already exists with different hash.; Append sequence suffix _001, _002 before extension (filename_001.ext); preserve original filename in sidecar.; Do NOT overwrite existing file; do NOT merge sidecars of different assets.; Record renamed path in .asset.json and SQLite; notify user in Review Centre log.' requires 'When an event builder or move command targets a destination whose filename already exists with a different hash, Lamha must append a deterministic sequence suffix before the extension, preserve the original filename in the sidecar, and never overwrite the existing file or merge sidecars of different assets.'. The reviewed actor is The Asset identity and records subsystem; trigger is 'an event builder or move command targets a destination whose filename already exists with a different hash'; observable result is 'Given a filename collision with a different hash, when the move runs, then the new file is stored as filename_001.ext with the original name preserved and the existing file remains unchanged.'; verification is 'Collision move fixture with hash-preservation checks.'; authority is Owned by Asset identity and records in I3; writes execute only through the reviewed WP-I3-008 boundary; Codebase evidence: EXISTING_VERIFIED (Verified existing paths: ['Codebase/server/src/services/view.service.ts', 'Codebase/mobile/openapi/lib/api/views_api.dar). Decision: CONFIRMED because no semantic defect was found.",reviewed-actionable-requirements-v3.csv; reviewed-package-codebase-map-v1.csv,PASS_B_MEMBER_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
WP-I12-004,CAN-LAM-EDGE-05,"When the OS reports a read-only external drive or a write returns a permission/read-only failure, Lamha must activate Detached Index Mode and store requested metadata edits as versioned Pending Overlays in the OS application-data area; it must not crash, claim the co-located sidecar changed, or perform structural mutations.",External drives and path resilience,I12,Detached read-only experience,READ,Codebase/mobile/lib/domain/models/user_metadata.model.dart;Codebase/mobile/openapi/lib/model/version_check_state_response_dto.dart;Codebase/web/src/lib/components/asset-viewer/SlideshowMetadataOverlay.svelte,Codebase/src-tauri/src/wp_i12_004/,WP-I12-004,WP-I12-004,,WP-I12-004,WP-I12-004,WP-I12-004,WP-I12-004,WP-I12-004,WP-I12-004,,KEEP,"Source 01-EVERYTHING-WE-ARE-KEEPING.md section '1.5 Operational Edge-Case Registry for Files, Sidecars, Dates, and Metadata' locator 'lines 252-252' clause 'LAM-EDGE-05; External; Read-Only External Drive Connected; OS reports read-only state or a write returns permission/read-only failure.; Activate Detached Index Mode and store requested metadata edits as versioned Pending Overlays in Lamha’s OS application-data area.; Do NOT crash, claim the co-located sidecar changed, or perform structural mutations.; When writable, compare destination UUID/version/hash, show conflicts, commit the overlay transaction, verify, then remove the overlay.' requires 'When the OS reports a read-only external drive or a write returns a permission/read-only failure, Lamha must activate Detached Index Mode and store requested metadata edits as versioned Pending Overlays in the OS application-data area; it must not crash, claim the co-located sidecar changed, or perform structural mutations.'. The reviewed actor is The External drives and path resilience subsystem; trigger is 'the OS reports a read-only external drive or a write returns a permission/read-only failure'; observable result is 'Given a read-only external drive, when a metadata edit is requested, then a versioned Pending Overlay is stored locally and no sidecar or structural change is claimed or performed.'; verification is 'Read-only drive overlay fixture plus no-write assertion.'; authority is Owned by External drives and path resilience in I12; writes execute only through the reviewed WP-I12-004 boundary; Codebase evidence: EXISTING_VERIFIED (Verified existing paths: ['Codebase/web/src/lib/stores/slideshow.store.ts', 'Codebase/web/src/lib/components/asset-viewe). Decision: CONFIRMED because no semantic defect was found.",reviewed-actionable-requirements-v3.csv; reviewed-package-codebase-map-v1.csv,PASS_B_MEMBER_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
WP-I6-006,CAN-LAM-EDGE-06,"When event assets span midnight, Lamha must keep the user-defined event unified and name it from its approved start date; it may only suggest a split for a long gap and must not automatically split or create events from a time-gap heuristic.",Events and organization,I6,Event split and link plans,MIXED,Codebase/mobile/lib/domain/models/events.model.dart;Codebase/mobile/openapi/lib/model/workflow_create_dto.dart;Codebase/web/src/lib/components/AssetViewerEvents.svelte,Codebase/src-tauri/src/wp_i6_006/,WP-I6-006,WP-I6-006,,WP-I6-006,WP-I6-006,WP-I6-006,WP-I6-006,WP-I6-006,WP-I6-006,,KEEP,"Source 01-EVERYTHING-WE-ARE-KEEPING.md section '1.5 Operational Edge-Case Registry for Files, Sidecars, Dates, and Metadata' locator 'lines 253-253' clause 'LAM-EDGE-06; Events; Midnight-Spanning Celebration; Event assets run from day $D$ into day $D+1$.; Keep the user-defined event unified and name it from its approved start date (Year/YYYY-MM-DD_Event-Name/). A long gap may produce a split suggestion only.; Do NOT automatically split or create events from a time-gap heuristic.; The user may confirm a split through the reviewed event workflow; otherwise preserve unity.' requires 'When event assets span midnight, Lamha must keep the user-defined event unified and name it from its approved start date; it may only suggest a split for a long gap and must not automatically split or create events from a time-gap heuristic.'. The reviewed actor is The Events and organization subsystem; trigger is 'event assets span midnight'; observable result is 'Given a midnight-spanning event, when event naming runs, then the event remains unified and uses the approved start date; a split occurs only after user confirmation.'; verification is 'Midnight-spanning event fixture with split-confirmation check.'; authority is Owned by Events and organization in I6; writes execute only through the reviewed WP-I6-006 boundary; Codebase evidence: EXISTING_VERIFIED (Verified existing paths: ['Codebase/web/src/lib/components/OnEvents.svelte', 'Codebase/mobile/lib/domain/models/events.m). Decision: CONFIRMED because no semantic defect was found.",reviewed-actionable-requirements-v3.csv; reviewed-package-codebase-map-v1.csv,PASS_B_MEMBER_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
WP-I7-003,CAN-LAM-EDGE-07,"When the user merges face clusters that represent different people, Lamha must record a durable pre-merge snapshot and expose Undo in operation history; the merge must never erase either UUID, rely on a one-second UI window, or overwrite historical face links.",People and faces,I7,Face clustering and curation,MIXED,Codebase/mobile/openapi/lib/model/merge_person_dto.dart;Codebase/web/src/lib/modals/PersonMergeSuggestionModal.svelte;Codebase/web/src/routes/(user)/people/[personId]/[[photos=photos]]/[[assetId=id]]/MergeFaceSelector.svelte,Codebase/src-tauri/src/wp_i7_003/,WP-I7-003,WP-I7-003,,WP-I7-003,WP-I7-003,WP-I7-003,WP-I7-003,WP-I7-003,WP-I7-003,,KEEP,"Source 01-EVERYTHING-WE-ARE-KEEPING.md section '1.5 Operational Edge-Case Registry for Files, Sidecars, Dates, and Metadata' locator 'lines 254-254' clause 'LAM-EDGE-07; People; Accidental Person Merge; User merges face clusters representing different people.; Record a durable pre-merge snapshot and expose Undo in operation history.; Do NOT erase either UUID, rely on a one-second UI window, or overwrite historical face links.; Restore the exact pre-merge person/face/reference state from the durable transaction snapshot.' requires 'When the user merges face clusters that represent different people, Lamha must record a durable pre-merge snapshot and expose Undo in operation history; the merge must never erase either UUID, rely on a one-second UI window, or overwrite historical face links.'. The reviewed actor is The People and faces subsystem; trigger is 'the user merges face clusters that represent different people'; observable result is 'Given an accidental person merge, when the merge commits, then a durable snapshot exists and Undo restores the exact pre-merge person/face/reference state.'; verification is 'Accidental-merge fixture with snapshot and undo verification.'; authority is Owned by People and faces in I7; writes execute only through the reviewed WP-I7-003 boundary; Codebase evidence: EXISTING_VERIFIED (Verified existing paths: ['Codebase/web/src/lib/modals/PersonMergeSuggestionModal.svelte', 'Codebase/web/src/routes/(use). Decision: CONFIRMED because no semantic defect was found.",reviewed-actionable-requirements-v3.csv; reviewed-package-codebase-map-v1.csv,PASS_B_MEMBER_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
WP-I12-001,CAN-LAM-EDGE-09,"When an external drive disconnects mid-transfer, Lamha must mark the transparent coordinator manifest interrupted, index that state, retain the source bundle, and stop finalization; on reconnect it must reconcile the root manifest and offer deterministic resume or rollback Review actions.",External drives and path resilience,I12,External-drive registry,MIXED,Codebase/mobile/packages/ui/lib/src/previews/form.dart;Codebase/web/src/lib/components/asset-viewer/actions/DeleteAction.svelte;Codebase/web/src/lib/components/asset-viewer/actions/KeepThisDeleteOthers.svelte,Codebase/src-tauri/src/wp_i12_001/,WP-I12-001,WP-I12-001,,WP-I12-001,WP-I12-001,WP-I12-001,WP-I12-001,WP-I12-001,WP-I12-001,,KEEP,"Source 01-EVERYTHING-WE-ARE-KEEPING.md section '1.5 Operational Edge-Case Registry for Files, Sidecars, Dates, and Metadata' locator 'lines 256-256' clause 'LAM-EDGE-09; External; External Drive Disconnects Mid-Transfer; I/O error or device disconnect occurs during transfer.; Mark the transparent coordinator manifest interrupted, index that state in SQLite, retain the source bundle, and stop finalization.; Do NOT mark moved, delete source, or use SQLite as sole recovery state.; When the volume UUID reconnects, reconcile its root manifest and offer deterministic resume/rollback Review actions.' requires 'When an external drive disconnects mid-transfer, Lamha must mark the transparent coordinator manifest interrupted, index that state, retain the source bundle, and stop finalization; on reconnect it must reconcile the root manifest and offer deterministic resume or rollback Review actions.'. The reviewed actor is The External drives and path resilience subsystem; trigger is 'an external drive disconnects mid-transfer'; observable result is 'Given a mid-transfer disconnect, when the interruption is detected, then the manifest is marked interrupted and the source bundle retained; given reconnect, then deterministic resume/rollback actions are offered.'; verification is 'Disconnect/reconnect fixture with manifest-state checks.'; authority is Owned by External drives and path resilience in I12; writes execute only through the reviewed WP-I12-001 boundary; Codebase evidence: EXISTING_VERIFIED (Verified existing paths: ['Codebase/web/src/lib/components/asset-viewer/actions/DeleteAction.svelte', 'Codebase/web/src/). Decision: CONFIRMED because no semantic defect was found.",reviewed-actionable-requirements-v3.csv; reviewed-package-codebase-map-v1.csv,PASS_B_MEMBER_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
WP-I3-008,CAN-LAM-EDGE-10,"When startup finds an uncommitted local coordinator or root-scoped manifest after a crash, Lamha must reconcile copies by transaction UUID, verify source/destination hashes, and auto-finalize or roll back only when deterministic; otherwise it must open Review and persist the recovery outcome.",Filesystem transactions and recovery,I3,SQLite migration framework,MIXED,Codebase/mobile/lib/extensions/maplibrecontroller_extensions.dart;Codebase/open-api/openapitools.json;Codebase/packages/plugin-core/manifest.json,Codebase/src-tauri/src/wp_i3_008/,WP-I3-008,WP-I3-008,,WP-I3-008,WP-I3-008,WP-I3-008,WP-I3-008,WP-I3-008,WP-I3-008,,KEEP,"Source 01-EVERYTHING-WE-ARE-KEEPING.md section '1.5 Operational Edge-Case Registry for Files, Sidecars, Dates, and Metadata' locator 'lines 257-257' clause 'LAM-EDGE-10; Crash; Application Crash During File Organization; Startup finds an uncommitted local coordinator or root-scoped manifest.; Reconcile copies by transaction UUID, verify source/destination bundle hashes, and auto-finalize/roll back only when deterministic; otherwise open Review.; Do NOT ignore either copy, guess across a missing drive, or require command-line repair.; Persist recovery outcome to operation JSON/history, mark/reconcile manifests, re-index SQLite, and display the summary.' requires 'When startup finds an uncommitted local coordinator or root-scoped manifest after a crash, Lamha must reconcile copies by transaction UUID, verify source/destination hashes, and auto-finalize or roll back only when deterministic; otherwise it must open Review and persist the recovery outcome.'. The reviewed actor is The Filesystem transactions and recovery subsystem; trigger is 'startup finds an uncommitted local coordinator or root-scoped manifest after a crash'; observable result is 'Given an uncommitted manifest at startup, when recovery runs, then deterministic cases auto-finalize or roll back with verified hashes and non-deterministic cases open Review with a persisted outcome.'; verification is 'Crash-recovery fixture with manifest reconciliation checks.'; authority is Owned by Filesystem transactions and recovery in I3; writes execute only through the reviewed WP-I3-008 boundary; Codebase evidence: EXISTING_VERIFIED (Verified existing paths: ['Codebase/mobile/lib/extensions/maplibrecontroller_extensions.dart', 'Codebase/web/static/mani). Decision: CONFIRMED because no semantic defect was found.",reviewed-actionable-requirements-v3.csv; reviewed-package-codebase-map-v1.csv,PASS_B_MEMBER_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
WP-I3-002,CAN-LAM-EDGE-11,"When the scanner ingests distinct media with the same filename and timestamp, Lamha must compare full hashes, assign distinct UUIDs, and apply a previewed deterministic sequence suffix; it must not overwrite, merge sidecars, or treat the pair as duplicates from name/time alone.",Asset identity and records,I3,Stable asset identity,MIXED,Codebase/mobile/lib/repositories/asset_media.repository.dart;Codebase/mobile/openapi/lib/model/metadata_search_dto.dart;Codebase/server/src/schema/migrations/1773956345315-DuplicateSharedLinkAssets.ts,Codebase/src-tauri/src/wp_i3_002/,WP-I3-002,WP-I3-002,,WP-I3-002,WP-I3-002,WP-I3-002,WP-I3-002,WP-I3-002,WP-I3-002,,KEEP,"Source 01-EVERYTHING-WE-ARE-KEEPING.md section '1.5 Operational Edge-Case Registry for Files, Sidecars, Dates, and Metadata' locator 'lines 258-258' clause 'LAM-EDGE-11; Naming; Two Files Share Exact Same Original Filename & Timestamp; Scanner ingests distinct media with the same filename and timestamp.; Compare full hashes; differing hashes receive distinct UUIDs and a previewed deterministic _001, _002 sequence suffix.; Do NOT overwrite, merge sidecars, or assume a duplicate from name/time.; Commit both complete bundles and preserve each original filename.' requires 'When the scanner ingests distinct media with the same filename and timestamp, Lamha must compare full hashes, assign distinct UUIDs, and apply a previewed deterministic sequence suffix; it must not overwrite, merge sidecars, or treat the pair as duplicates from name/time alone.'. The reviewed actor is The Asset identity and records subsystem; trigger is 'the scanner ingests distinct media with the same filename and timestamp'; observable result is 'Given two distinct files with identical name and timestamp, when ingestion runs, then each receives a distinct UUID and a previewed suffix, and both complete bundles are preserved.'; verification is 'Same-name/timestamp collision fixture with UUID and bundle checks.'; authority is Owned by Asset identity and records in I3; writes execute only through the reviewed WP-I3-002 boundary; Codebase evidence: EXISTING_VERIFIED (Verified existing paths: ['Codebase/mobile/lib/repositories/asset_media.repository.dart', 'Codebase/mobile/openapi/lib/m). Decision: CONFIRMED because no semantic defect was found.",reviewed-actionable-requirements-v3.csv; reviewed-package-codebase-map-v1.csv,PASS_B_MEMBER_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
WP-I13-001,CAN-LAM-EDGE-12,"When a versioned authoritative sidecar fails schema validation, Lamha must preserve the exact bytes in place, mark the asset/domain record degraded, use only the verified last-known-good cache for read-only display, and open Review; it must not overwrite, guess fields, or treat SQLite as replacement authority.","Backup, trash, restore and rebuild",I13,Backup manifest contract,READ,Codebase/mobile/lib/widgets/map/asset_marker_icon.dart;Codebase/open-api/openapitools.json;Codebase/server/src/dtos/json-schema.dto.ts,Codebase/src-tauri/src/wp_i13_001/,WP-I13-001,WP-I13-001,maintenance.backup_plan;maintenance.backup_run;maintenance.backup_verify;maintenance.trash_plan;maintenance.trash_commit,WP-I13-001,WP-I13-001,WP-I13-001,WP-I13-001,WP-I13-001,WP-I13-001,,KEEP,"Source 01-EVERYTHING-WE-ARE-KEEPING.md section '1.5 Operational Edge-Case Registry for Files, Sidecars, Dates, and Metadata' locator 'lines 259-259' clause 'LAM-EDGE-12; Sidecars; Malformed or Schema-Invalid Authoritative JSON; Versioned parser/schema validation fails.; Preserve the exact bytes in place, mark the asset/domain record degraded, use only verified last-known-good cache for read-only display, and open Review.; Do NOT overwrite, “repair” by guessing fields, or treat SQLite as replacement authority.; Offer restore from a verified snapshot or user-selected manual repair; validate and back up before commit.' requires 'When a versioned authoritative sidecar fails schema validation, Lamha must preserve the exact bytes in place, mark the asset/domain record degraded, use only the verified last-known-good cache for read-only display, and open Review; it must not overwrite, guess fields, or treat SQLite as replacement authority.'. The reviewed actor is The Backup, trash, restore and rebuild subsystem; trigger is 'a versioned authoritative sidecar fails schema validation'; observable result is 'Given a malformed authoritative JSON, when validation fails, then the original bytes are preserved, the record is marked degraded, and Review offers verified restore or user-selected manual repair.'; verification is 'Malformed-sidecar fixture with byte-preservation and restore checks.'; authority is Owned by Backup, trash, restore and rebuild in I13; writes execute only through the reviewed WP-I13-001 boundary; Codebase evidence: EXISTING_VERIFIED (Verified existing paths: ['Codebase/open-api/openapitools.json', 'Codebase/server/src/dtos/json-schema.dto.ts', 'Codebas). Decision: CONFIRMED because no semantic defect was found.",reviewed-actionable-requirements-v3.csv; reviewed-package-codebase-map-v1.csv,PASS_B_MEMBER_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
WP-I3-001,CAN-LAM-EDGE-13,"When a record requires a newer schema version than the running app supports, Lamha must preserve the record, treat it as metadata read-only while allowing safe media viewing, and must not downgrade, discard unknown fields, or write through an older schema.",Metadata,I3,Authoritative record envelope,READ,Codebase/server/src/dtos/system-metadata.dto.ts;Codebase/server/src/schema/migrations/1752250924342-UserMetadataSync.ts;Codebase/server/src/schema/migrations/1752759108283-ConvertToAbsolutePaths.ts,Codebase/src-tauri/src/wp_i3_001/,WP-I3-001,WP-I3-001,,WP-I3-001,WP-I3-001,WP-I3-001,WP-I3-001,WP-I3-001,WP-I3-001,,KEEP,"Source 01-EVERYTHING-WE-ARE-KEEPING.md section '1.5 Operational Edge-Case Registry for Files, Sidecars, Dates, and Metadata' locator 'lines 260-260' clause 'LAM-EDGE-13; Sidecars; Future Unsupported Schema Version; The record’s required schema-version value is newer than the running app supports.; Preserve and treat that record as metadata read-only while allowing safe media viewing.; Do NOT downgrade, discard unknown fields, or write through an older schema.; Require a compatible Lamha version or an explicit supported export/migration path.' requires 'When a record requires a newer schema version than the running app supports, Lamha must preserve the record, treat it as metadata read-only while allowing safe media viewing, and must not downgrade, discard unknown fields, or write through an older schema.'. The reviewed actor is The Metadata subsystem; trigger is 'a record requires a newer schema version than the running app supports'; observable result is 'Given a future-version record, when the app loads it, then media viewing works, the record is preserved read-only, and no older-schema write occurs.'; verification is 'Future-schema fixture with read-only enforcement.'; authority is Owned by Metadata in I3; writes execute only through the reviewed WP-I3-001 boundary; Codebase evidence: EXISTING_VERIFIED (Verified existing paths: ['Codebase/server/src/schema/migrations/1752250924342-UserMetadataSync.ts', 'Codebase/server/sr). Decision: CONFIRMED because no semantic defect was found.",reviewed-actionable-requirements-v3.csv; reviewed-package-codebase-map-v1.csv,PASS_B_MEMBER_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
WP-I3-004,CAN-LAM-EDGE-14,"When canonical path resolution leaves the Authorized Path Set or forms a cycle, Lamha must stop traversal at the boundary, record the link without following it, and show a scoped warning; the user may authorize the resolved target as a separate Library Root before a cycle-detected rescan.",Filesystem transactions and recovery,I3,Path normalization and escape protection,MIXED,Codebase/docs/docs/guides/external-library.md;Codebase/mobile/openapi/lib/model/system_config_library_scan_dto.dart;Codebase/mobile/openapi/lib/model/validate_library_import_path_response_dto.dart,Codebase/src-tauri/src/wp_i3_004/,WP-I3-004,WP-I3-004,,WP-I3-004,WP-I3-004,WP-I3-004,WP-I3-004,WP-I3-004,WP-I3-004,,KEEP,"Source 01-EVERYTHING-WE-ARE-KEEPING.md section '1.5 Operational Edge-Case Registry for Files, Sidecars, Dates, and Metadata' locator 'lines 261-261' clause 'LAM-EDGE-14; Storage; Symlink / Junction / Reparse Escape; Canonical path resolution leaves the Authorized Path Set or forms a cycle.; Stop traversal at the boundary, record the link without following it, and show a scoped warning.; Do NOT traverse, scan, or mutate the external target by textual-prefix checks.; The user may authorize the resolved target as a separate Library Root; then rescan with cycle detection.' requires 'When canonical path resolution leaves the Authorized Path Set or forms a cycle, Lamha must stop traversal at the boundary, record the link without following it, and show a scoped warning; the user may authorize the resolved target as a separate Library Root before a cycle-detected rescan.'. The reviewed actor is The Filesystem transactions and recovery subsystem; trigger is 'canonical path resolution leaves the Authorized Path Set or forms a cycle'; observable result is 'Given a symlink/junction/reparse escape, when scanning runs, then traversal stops at the boundary and the link is recorded without being followed; authorization as a separate root is required before rescan.'; verification is 'Reparse-escape fixture with traversal-stop assertion.'; authority is Owned by Filesystem transactions and recovery in I3; writes execute only through the reviewed WP-I3-004 boundary; Codebase evidence: EXISTING_VERIFIED (Verified existing paths: ['Codebase/mobile/openapi/lib/model/system_config_library_scan_dto.dart', 'Codebase/mobile/open). Decision: CONFIRMED because no semantic defect was found.",reviewed-actionable-requirements-v3.csv; reviewed-package-codebase-map-v1.csv,PASS_B_MEMBER_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
