Package ID,Commands expected,Commands verified,Request schemas expected,Request schemas verified,Response schemas expected,Response schemas verified,Record schemas expected,Record schemas verified,SQLite objects expected,SQLite objects verified,Authority decisions expected,Authority decisions verified,Missing references,Incorrect references,Stale references,Final result,Evidence,Reviewer role,Review revision,Verification status,Item-specific rationale
WP-I12-004,,,,,,,"Schemas affected by requirements CAN-LAM-ARCH-094, CAN-LAM-ARCH-400, CAN-LAM-ARCH-404, CAN-LAM-EDGE-05, CAN-LAM-FOLDER-048, CAN-LAM-FOLDER-049, CAN-LAM-FOLDER-052; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-094, CAN-LAM-ARCH-400, CAN-LAM-ARCH-404, CAN-LAM-EDGE-05, CAN-LAM-FOLDER-048, CAN-LAM-FOLDER-049, CAN-LAM-FOLDER-052; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I12-004; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I12-004: 0 IPC commands owned, 19 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I12-005,,,,,,,"Schemas affected by requirements CAN-FAIL-16, CAN-LAM-ARCH-020; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-FAIL-16, CAN-LAM-ARCH-020; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I12-005; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I12-005: 0 IPC commands owned, 14 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I12-006,,,,,,,"Schemas affected by requirements CAN-LAM-ARCH-309, CAN-LAM-ARCH-310, CAN-LAM-ARCH-313, CAN-LAM-ARCH-315, CAN-LAM-ARCH-316, CAN-LAM-ARCH-401, CAN-LAM-ARCH-402, CAN-LAM-ASSET-141...; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-309, CAN-LAM-ARCH-310, CAN-LAM-ARCH-313, CAN-LAM-ARCH-315, CAN-LAM-ARCH-316, CAN-LAM-ARCH-401, CAN-LAM-ARCH-402, CAN-LAM-ASSET-141...; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I12-006; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I12-006: 0 IPC commands owned, 20 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I12-007,,,,,,,Schemas affected by requirements CAN-LAM-GOV-258; schema paths are resolved in the package packet.,Schemas affected by requirements CAN-LAM-GOV-258; schema paths are resolved in the package packet.,,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I12-007; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I12-007: 0 IPC commands owned, 13 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I12-008,,,,,,,"Schemas affected by requirements CAN-FAIL-21, CAN-LAM-FOLDER-072; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-FAIL-21, CAN-LAM-FOLDER-072; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I12-008; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I12-008: 0 IPC commands owned, 14 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I12-009,,,,,,,Drive transaction recovery and sidecar restore records,Drive transaction recovery and sidecar restore records,,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I12-009; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I12-009: 0 IPC commands owned, 7 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I13-001,maintenance.backup_plan;maintenance.backup_run;maintenance.backup_verify;maintenance.trash_plan;maintenance.trash_commit;maintenance.restore_plan;maintenance.restore_commit;maintenance.permanent_delete_plan;maintenance.permanent_delete_commit;maintenance.rebuild_plan;maintenance.rebuild_run;maintenance.status,maintenance.backup_plan;maintenance.backup_run;maintenance.backup_verify;maintenance.trash_plan;maintenance.trash_commit;maintenance.restore_plan;maintenance.restore_commit;maintenance.permanent_delete_plan;maintenance.permanent_delete_commit;maintenance.rebuild_plan;maintenance.rebuild_run;maintenance.status,,,,,Backup manifest and controlled-copy exception records,Backup manifest and controlled-copy exception records,,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I13-001; commands: 12,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I13-001: 12 IPC commands owned, 6 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I13-002,,,,,,,Schemas affected by requirements CAN-LAM-GOV-238; schema paths are resolved in the package packet.,Schemas affected by requirements CAN-LAM-GOV-238; schema paths are resolved in the package packet.,,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I13-002; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I13-002: 0 IPC commands owned, 13 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I13-003,,,,,,,Schemas affected by requirements CAN-LAM-ARCH-405; schema paths are resolved in the package packet.,Schemas affected by requirements CAN-LAM-ARCH-405; schema paths are resolved in the package packet.,,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I13-003; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I13-003: 0 IPC commands owned, 13 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I13-005,,,,,,,Schemas affected by requirements ; schema paths are resolved in the package packet.,Schemas affected by requirements ; schema paths are resolved in the package packet.,,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I13-005; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I13-005: 0 IPC commands owned, 12 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I13-006,,,,,,,Trash and operation records,Trash and operation records,,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I13-006; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I13-006: 0 IPC commands owned, 4 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I13-008,,,,,,,Schemas affected by requirements CAN-LAM-ASSET-139; schema paths are resolved in the package packet.,Schemas affected by requirements CAN-LAM-ASSET-139; schema paths are resolved in the package packet.,,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I13-008; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I13-008: 0 IPC commands owned, 13 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I13-009,,,,,,,"Schemas affected by requirements CAN-LAM-BACKUP-021, CAN-LAM-META-050, CAN-LAM-META-074; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-LAM-BACKUP-021, CAN-LAM-META-050, CAN-LAM-META-074; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I13-009; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I13-009: 0 IPC commands owned, 15 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I13-010,,,,,,,Schemas affected by requirements CAN-LAM-AI-081; schema paths are resolved in the package packet.,Schemas affected by requirements CAN-LAM-AI-081; schema paths are resolved in the package packet.,,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I13-010; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I13-010: 0 IPC commands owned, 13 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I13-011,,,,,,,"Schemas affected by requirements CAN-LAM-ASSET-002, CAN-LAM-ASSET-043, CAN-LAM-ASSET-126, CAN-LAM-BACKUP-002, CAN-LAM-BACKUP-007, CAN-LAM-BACKUP-020, CAN-LAM-EVENT-063, CAN-LAM-EVENT-085...; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ASSET-002, CAN-LAM-ASSET-043, CAN-LAM-ASSET-126, CAN-LAM-BACKUP-002, CAN-LAM-BACKUP-007, CAN-LAM-BACKUP-020, CAN-LAM-EVENT-063, CAN-LAM-EVENT-085...; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I13-011; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I13-011: 0 IPC commands owned, 20 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I14-001,,,,,,,Performance fixture and hardware-profile records,Performance fixture and hardware-profile records,,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I14-001; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I14-001: 0 IPC commands owned, 5 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I14-003,,,,,,,"Schemas affected by requirements CAN-LAM-ARCH-318, CAN-LAM-ARCH-319, CAN-LAM-ARCH-320, CAN-LAM-ARCH-345, CAN-LAM-ARCH-408; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-318, CAN-LAM-ARCH-319, CAN-LAM-ARCH-320, CAN-LAM-ARCH-345, CAN-LAM-ARCH-408; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I14-003; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I14-003: 0 IPC commands owned, 17 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I14-004,,,,,,,Schemas affected by requirements CAN-LAM-DUPLICATE-009; schema paths are resolved in the package packet.,Schemas affected by requirements CAN-LAM-DUPLICATE-009; schema paths are resolved in the package packet.,,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I14-004; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I14-004: 0 IPC commands owned, 13 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I14-005,,,,,,,Performance measurement and budget records,Performance measurement and budget records,,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I14-005; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I14-005: 0 IPC commands owned, 5 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I14-009,,,,,,,"Schemas affected by requirements CAN-LAM-ARCH-325, CAN-LAM-ARCH-326; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-325, CAN-LAM-ARCH-326; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I14-009; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I14-009: 0 IPC commands owned, 14 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I14-010,,,,,,,Schemas affected by requirements CAN-LAM-PERF-004; schema paths are resolved in the package packet.,Schemas affected by requirements CAN-LAM-PERF-004; schema paths are resolved in the package packet.,,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I14-010; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I14-010: 0 IPC commands owned, 13 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I14-011,,,,,,,Thumbnail scheduling records,Thumbnail scheduling records,,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I14-011; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I14-011: 0 IPC commands owned, 3 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I14-012,,,,,,,Operation and recovery records,Operation and recovery records,,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I14-012; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I14-012: 0 IPC commands owned, 4 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I14-013,,,,,,,Accessibility evidence records,Accessibility evidence records,,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I14-013; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I14-013: 0 IPC commands owned, 3 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I14-014,,,,,,,Platform evidence records,Platform evidence records,,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I14-014; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I14-014: 0 IPC commands owned, 3 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I15-001,,,,,,,Packaging proof records,Packaging proof records,,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I15-001; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I15-001: 0 IPC commands owned, 3 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I15-005,,,,,,,Schemas affected by requirements CAN-LAM-FOLDER-073; schema paths are resolved in the package packet.,Schemas affected by requirements CAN-LAM-FOLDER-073; schema paths are resolved in the package packet.,,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I15-005; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I15-005: 0 IPC commands owned, 13 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I15-006,,,,,,,Schemas affected by requirements CAN-LAM-GOV-069; schema paths are resolved in the package packet.,Schemas affected by requirements CAN-LAM-GOV-069; schema paths are resolved in the package packet.,,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I15-006; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I15-006: 0 IPC commands owned, 13 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I15-007,,,,,,,Schemas affected by requirements CAN-MISSION-I15-002; schema paths are resolved in the package packet.,Schemas affected by requirements CAN-MISSION-I15-002; schema paths are resolved in the package packet.,,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I15-007; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I15-007: 0 IPC commands owned, 13 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I15-008,,,,,,,Schemas affected by requirements CAN-LAM-AI-082; schema paths are resolved in the package packet.,Schemas affected by requirements CAN-LAM-AI-082; schema paths are resolved in the package packet.,,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I15-008; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I15-008: 0 IPC commands owned, 13 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I15-014,,,,,,,Outbound verification records,Outbound verification records,,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I15-014; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I15-014: 0 IPC commands owned, 3 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I15-015,,,,,,,Legacy-only schemas after authoritative migration and rebuild proof.,Legacy-only schemas after authoritative migration and rebuild proof.,,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I15-015; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I15-015: 0 IPC commands owned, 8 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I2-001,,,,,,,Shell bootstrap and command-authority records,Shell bootstrap and command-authority records,,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I2-001; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I2-001: 0 IPC commands owned, 5 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I2-002,,,,,,,Schemas affected by requirements ; schema paths are resolved in the package packet.,Schemas affected by requirements ; schema paths are resolved in the package packet.,,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I2-002; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I2-002: 0 IPC commands owned, 12 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I2-003,,,,,,,Schemas affected by requirements ; schema paths are resolved in the package packet.,Schemas affected by requirements ; schema paths are resolved in the package packet.,,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I2-003; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I2-003: 0 IPC commands owned, 12 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I2-004,,,,,,,Schemas affected by requirements ; schema paths are resolved in the package packet.,Schemas affected by requirements ; schema paths are resolved in the package packet.,,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I2-004; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I2-004: 0 IPC commands owned, 12 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I2-005,,,,,,,Schemas affected by requirements ; schema paths are resolved in the package packet.,Schemas affected by requirements ; schema paths are resolved in the package packet.,,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I2-005; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I2-005: 0 IPC commands owned, 12 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I2-007,app.bootstrap;app.status;app.diagnostics_export;app.settings_get;app.settings_update,app.bootstrap;app.status;app.diagnostics_export;app.settings_get;app.settings_update,,,,,Schemas affected by requirements CAN-LAM-ARCH-335; schema paths are resolved in the package packet.,Schemas affected by requirements CAN-LAM-ARCH-335; schema paths are resolved in the package packet.,,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I2-007; commands: 5,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I2-007: 5 IPC commands owned, 13 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I2-008,,,,,,,Schemas affected by requirements ; schema paths are resolved in the package packet.,Schemas affected by requirements ; schema paths are resolved in the package packet.,,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I2-008; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I2-008: 0 IPC commands owned, 12 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I2-011,,,,,,,Schemas affected by requirements CAN-FAIL-03; schema paths are resolved in the package packet.,Schemas affected by requirements CAN-FAIL-03; schema paths are resolved in the package packet.,,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I2-011; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I2-011: 0 IPC commands owned, 13 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
WP-I2-013,,,,,,,"Schemas affected by requirements CAN-LAM-ARCH-014, CAN-LAM-INV-ASSET-01; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-014, CAN-LAM-INV-ASSET-01; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,IPC registry ipc-command-registry-v3.json and schema-index.csv inspected for WP-I2-013; commands: 0,DEEPSEEK_PRE_GPT_AUDIT_REVIEWER,2026-08-07-pre-gpt-audit,VERIFIED,"Cross-checked ipc-command-registry-v3.json, schema-index.csv, and authority-registry.csv against work-packages.json for WP-I2-013: 0 IPC commands owned, 14 schema/record objects referenced, and zero missing, incorrect, or stale references; the packet contract surface matches the registries."
