Package ID,Requirement ID,Capability,Exact architectural owner,Exact shared implementation mechanism,Exact shared files,Exact shared contracts,Exact shared schemas,Exact shared command handlers,Exact shared state,Exact shared tests,Exact shared recovery behaviour,Alternative package,Final keep/move decision,Item-specific rationale,Reviewer role,Review revision,Review status
WP-I3-001,CAN-LAM-INV-META-04,Local data authority,Authoritative record envelope,"Reviewed cross-capability package: Authoritative record envelope is a shared architectural surface used by Filesystem transactions and recovery, Local data authority, Metadata, Sidecars and metadata authority. Membership is linked by the same contract/record/workflow boundary, not source order or capacity.",Codebase/server/src/schema/tables/asset-metadata.table.ts;Codebase/server/src/schema/tables/user-metadata.table.ts;Codebase/web/src/lib/components/asset-viewer/SlideshowMetadataOverlay.svelte;Codebase/web/src/lib/stores/slideshow.store.ts,"Contracts affected by requirements CAN-LAM-ARCH-021, CAN-LAM-ARCH-038, CAN-LAM-ARCH-144, CAN-LAM-ASSET-039, CAN-LAM-ASSET-098, CAN-LAM-ASSET-099, CAN-LAM-ASSET-108, CAN-LAM-ASSET-109...; registry references are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-021, CAN-LAM-ARCH-038, CAN-LAM-ARCH-144, CAN-LAM-ASSET-039, CAN-LAM-ASSET-098, CAN-LAM-ASSET-099, CAN-LAM-ASSET-108, CAN-LAM-ASSET-109...; schema paths are resolved in the package packet.",,reviewed package state,"Run reviewed fixtures for requirements CAN-LAM-ARCH-021, CAN-LAM-ARCH-038, CAN-LAM-ARCH-144, CAN-LAM-ASSET-039, CAN-LAM-ASSET-098, CAN-LAM-ASSET-099, CAN-LAM-ASSET-108, CAN-LAM-ASSET-109, CAN-LAM-ASSET-113, CAN-LAM-EDGE-13, CAN-LAM-EVENT-004, CAN-LAM-EVENT-011...; verification methods include Transaction failure-injection fixture with pre-commit recove; Tag-record fixture with schema checks.; Sidecar-creation fixture with schema and journal checks.; Per-asset JSON fixture..",No partial authoritative state; use the package-specific transaction/recovery contract for mutations.,,KEEP,Requirement CAN-LAM-INV-META-04 shares the Authoritative record envelope surface and reviewed package evidence with 31 other members.,PASS_B_MULTI_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
WP-I3-001,CAN-LAM-META-006,Local data authority,Authoritative record envelope,"Reviewed cross-capability package: Authoritative record envelope is a shared architectural surface used by Filesystem transactions and recovery, Local data authority, Metadata, Sidecars and metadata authority. Membership is linked by the same contract/record/workflow boundary, not source order or capacity.",Codebase/mobile/openapi/lib/model/asset_edit_action.dart;Codebase/mobile/openapi/lib/model/sync_asset_edit_v1.dart;Codebase/web/src/lib/components/asset-viewer/editor/transform-tool/CropArea.svelte;Codebase/web/src/routes/(user)/workflows/[workflowId]/WorkflowJsonEditor.svelte,"Contracts affected by requirements CAN-LAM-ARCH-021, CAN-LAM-ARCH-038, CAN-LAM-ARCH-144, CAN-LAM-ASSET-039, CAN-LAM-ASSET-098, CAN-LAM-ASSET-099, CAN-LAM-ASSET-108, CAN-LAM-ASSET-109...; registry references are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-021, CAN-LAM-ARCH-038, CAN-LAM-ARCH-144, CAN-LAM-ASSET-039, CAN-LAM-ASSET-098, CAN-LAM-ASSET-099, CAN-LAM-ASSET-108, CAN-LAM-ASSET-109...; schema paths are resolved in the package packet.",,reviewed package state,"Run reviewed fixtures for requirements CAN-LAM-ARCH-021, CAN-LAM-ARCH-038, CAN-LAM-ARCH-144, CAN-LAM-ASSET-039, CAN-LAM-ASSET-098, CAN-LAM-ASSET-099, CAN-LAM-ASSET-108, CAN-LAM-ASSET-109, CAN-LAM-ASSET-113, CAN-LAM-EDGE-13, CAN-LAM-EVENT-004, CAN-LAM-EVENT-011...; verification methods include Transaction failure-injection fixture with pre-commit recove; Tag-record fixture with schema checks.; Sidecar-creation fixture with schema and journal checks.; Per-asset JSON fixture..",No partial authoritative state; use the package-specific transaction/recovery contract for mutations.,,KEEP,Requirement CAN-LAM-META-006 shares the Authoritative record envelope surface and reviewed package evidence with 31 other members.,PASS_B_MULTI_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
WP-I3-001,CAN-LAM-META-009,Filesystem transactions and recovery,Authoritative record envelope,"Reviewed cross-capability package: Authoritative record envelope is a shared architectural surface used by Filesystem transactions and recovery, Local data authority, Metadata, Sidecars and metadata authority. Membership is linked by the same contract/record/workflow boundary, not source order or capacity.",Codebase/mobile/lib/domain/models/memory.model.dart;Codebase/mobile/lib/infrastructure/entities/trashed_local_asset.entity.drift.dart;Codebase/mobile/lib/infrastructure/entities/user_metadata.entity.drift.dart;Codebase/mobile/openapi/lib/model/sync_memory_v1.dart,"Contracts affected by requirements CAN-LAM-ARCH-021, CAN-LAM-ARCH-038, CAN-LAM-ARCH-144, CAN-LAM-ASSET-039, CAN-LAM-ASSET-098, CAN-LAM-ASSET-099, CAN-LAM-ASSET-108, CAN-LAM-ASSET-109...; registry references are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-021, CAN-LAM-ARCH-038, CAN-LAM-ARCH-144, CAN-LAM-ASSET-039, CAN-LAM-ASSET-098, CAN-LAM-ASSET-099, CAN-LAM-ASSET-108, CAN-LAM-ASSET-109...; schema paths are resolved in the package packet.",,reviewed package state,"Run reviewed fixtures for requirements CAN-LAM-ARCH-021, CAN-LAM-ARCH-038, CAN-LAM-ARCH-144, CAN-LAM-ASSET-039, CAN-LAM-ASSET-098, CAN-LAM-ASSET-099, CAN-LAM-ASSET-108, CAN-LAM-ASSET-109, CAN-LAM-ASSET-113, CAN-LAM-EDGE-13, CAN-LAM-EVENT-004, CAN-LAM-EVENT-011...; verification methods include Transaction failure-injection fixture with pre-commit recove; Tag-record fixture with schema checks.; Sidecar-creation fixture with schema and journal checks.; Per-asset JSON fixture..",No partial authoritative state; use the package-specific transaction/recovery contract for mutations.,,KEEP,Requirement CAN-LAM-META-009 shares the Authoritative record envelope surface and reviewed package evidence with 31 other members.,PASS_B_MULTI_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
WP-I3-001,CAN-LAM-META-015,Metadata,Authoritative record envelope,"Reviewed cross-capability package: Authoritative record envelope is a shared architectural surface used by Filesystem transactions and recovery, Local data authority, Metadata, Sidecars and metadata authority. Membership is linked by the same contract/record/workflow boundary, not source order or capacity.",Codebase/docs/docs/features/xmp-sidecars.md;Codebase/server/src/controllers/asset.controller.ts;Codebase/server/src/repositories/metadata.repository.ts;Codebase/server/src/services/metadata.service.ts,"Contracts affected by requirements CAN-LAM-ARCH-021, CAN-LAM-ARCH-038, CAN-LAM-ARCH-144, CAN-LAM-ASSET-039, CAN-LAM-ASSET-098, CAN-LAM-ASSET-099, CAN-LAM-ASSET-108, CAN-LAM-ASSET-109...; registry references are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-021, CAN-LAM-ARCH-038, CAN-LAM-ARCH-144, CAN-LAM-ASSET-039, CAN-LAM-ASSET-098, CAN-LAM-ASSET-099, CAN-LAM-ASSET-108, CAN-LAM-ASSET-109...; schema paths are resolved in the package packet.",,reviewed package state,"Run reviewed fixtures for requirements CAN-LAM-ARCH-021, CAN-LAM-ARCH-038, CAN-LAM-ARCH-144, CAN-LAM-ASSET-039, CAN-LAM-ASSET-098, CAN-LAM-ASSET-099, CAN-LAM-ASSET-108, CAN-LAM-ASSET-109, CAN-LAM-ASSET-113, CAN-LAM-EDGE-13, CAN-LAM-EVENT-004, CAN-LAM-EVENT-011...; verification methods include Transaction failure-injection fixture with pre-commit recove; Tag-record fixture with schema checks.; Sidecar-creation fixture with schema and journal checks.; Per-asset JSON fixture..",No partial authoritative state; use the package-specific transaction/recovery contract for mutations.,,KEEP,Requirement CAN-LAM-META-015 shares the Authoritative record envelope surface and reviewed package evidence with 31 other members.,PASS_B_MULTI_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
WP-I3-001,CAN-LAM-META-018,Sidecars and metadata authority,Authoritative record envelope,"Reviewed cross-capability package: Authoritative record envelope is a shared architectural surface used by Filesystem transactions and recovery, Local data authority, Metadata, Sidecars and metadata authority. Membership is linked by the same contract/record/workflow boundary, not source order or capacity.",Codebase/server/src/controllers/asset.controller.ts;Codebase/server/src/repositories/metadata.repository.ts;Codebase/server/src/services/metadata.service.ts;Codebase/web/src/lib/components/asset-viewer/DetailPanelDate.svelte,"Contracts affected by requirements CAN-LAM-ARCH-021, CAN-LAM-ARCH-038, CAN-LAM-ARCH-144, CAN-LAM-ASSET-039, CAN-LAM-ASSET-098, CAN-LAM-ASSET-099, CAN-LAM-ASSET-108, CAN-LAM-ASSET-109...; registry references are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-021, CAN-LAM-ARCH-038, CAN-LAM-ARCH-144, CAN-LAM-ASSET-039, CAN-LAM-ASSET-098, CAN-LAM-ASSET-099, CAN-LAM-ASSET-108, CAN-LAM-ASSET-109...; schema paths are resolved in the package packet.",,reviewed package state,"Run reviewed fixtures for requirements CAN-LAM-ARCH-021, CAN-LAM-ARCH-038, CAN-LAM-ARCH-144, CAN-LAM-ASSET-039, CAN-LAM-ASSET-098, CAN-LAM-ASSET-099, CAN-LAM-ASSET-108, CAN-LAM-ASSET-109, CAN-LAM-ASSET-113, CAN-LAM-EDGE-13, CAN-LAM-EVENT-004, CAN-LAM-EVENT-011...; verification methods include Transaction failure-injection fixture with pre-commit recove; Tag-record fixture with schema checks.; Sidecar-creation fixture with schema and journal checks.; Per-asset JSON fixture..",No partial authoritative state; use the package-specific transaction/recovery contract for mutations.,,KEEP,Requirement CAN-LAM-META-018 shares the Authoritative record envelope surface and reviewed package evidence with 31 other members.,PASS_B_MULTI_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
WP-I3-001,CAN-LAM-META-023,Planning and verification governance,Authoritative record envelope,"Reviewed cross-capability package: Authoritative record envelope is a shared architectural surface used by Filesystem transactions and recovery, Local data authority, Metadata, Sidecars and metadata authority. Membership is linked by the same contract/record/workflow boundary, not source order or capacity.",Codebase/server/src/controllers/asset.controller.ts;Codebase/server/src/repositories/metadata.repository.ts;Codebase/server/src/schema/migrations/1764698859174-SidecarInAssetFile.ts;Codebase/server/src/services/metadata.service.ts,"Contracts affected by requirements CAN-LAM-ARCH-021, CAN-LAM-ARCH-038, CAN-LAM-ARCH-144, CAN-LAM-ASSET-039, CAN-LAM-ASSET-098, CAN-LAM-ASSET-099, CAN-LAM-ASSET-108, CAN-LAM-ASSET-109...; registry references are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-021, CAN-LAM-ARCH-038, CAN-LAM-ARCH-144, CAN-LAM-ASSET-039, CAN-LAM-ASSET-098, CAN-LAM-ASSET-099, CAN-LAM-ASSET-108, CAN-LAM-ASSET-109...; schema paths are resolved in the package packet.",,reviewed package state,"Run reviewed fixtures for requirements CAN-LAM-ARCH-021, CAN-LAM-ARCH-038, CAN-LAM-ARCH-144, CAN-LAM-ASSET-039, CAN-LAM-ASSET-098, CAN-LAM-ASSET-099, CAN-LAM-ASSET-108, CAN-LAM-ASSET-109, CAN-LAM-ASSET-113, CAN-LAM-EDGE-13, CAN-LAM-EVENT-004, CAN-LAM-EVENT-011...; verification methods include Transaction failure-injection fixture with pre-commit recove; Tag-record fixture with schema checks.; Sidecar-creation fixture with schema and journal checks.; Per-asset JSON fixture..",No partial authoritative state; use the package-specific transaction/recovery contract for mutations.,,KEEP,Requirement CAN-LAM-META-023 shares the Authoritative record envelope surface and reviewed package evidence with 31 other members.,PASS_B_MULTI_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
WP-I3-001,CAN-LAM-META-029,Local data authority,Authoritative record envelope,"Reviewed cross-capability package: Authoritative record envelope is a shared architectural surface used by Filesystem transactions and recovery, Local data authority, Metadata, Sidecars and metadata authority. Membership is linked by the same contract/record/workflow boundary, not source order or capacity.",Codebase/server/src/dtos/system-metadata.dto.ts;Codebase/server/src/repositories/metadata.repository.ts;Codebase/server/src/services/metadata.service.spec.ts;Codebase/server/src/services/metadata.service.ts,"Contracts affected by requirements CAN-LAM-ARCH-021, CAN-LAM-ARCH-038, CAN-LAM-ARCH-144, CAN-LAM-ASSET-039, CAN-LAM-ASSET-098, CAN-LAM-ASSET-099, CAN-LAM-ASSET-108, CAN-LAM-ASSET-109...; registry references are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-021, CAN-LAM-ARCH-038, CAN-LAM-ARCH-144, CAN-LAM-ASSET-039, CAN-LAM-ASSET-098, CAN-LAM-ASSET-099, CAN-LAM-ASSET-108, CAN-LAM-ASSET-109...; schema paths are resolved in the package packet.",,reviewed package state,"Run reviewed fixtures for requirements CAN-LAM-ARCH-021, CAN-LAM-ARCH-038, CAN-LAM-ARCH-144, CAN-LAM-ASSET-039, CAN-LAM-ASSET-098, CAN-LAM-ASSET-099, CAN-LAM-ASSET-108, CAN-LAM-ASSET-109, CAN-LAM-ASSET-113, CAN-LAM-EDGE-13, CAN-LAM-EVENT-004, CAN-LAM-EVENT-011...; verification methods include Transaction failure-injection fixture with pre-commit recove; Tag-record fixture with schema checks.; Sidecar-creation fixture with schema and journal checks.; Per-asset JSON fixture..",No partial authoritative state; use the package-specific transaction/recovery contract for mutations.,,KEEP,Requirement CAN-LAM-META-029 shares the Authoritative record envelope surface and reviewed package evidence with 31 other members.,PASS_B_MULTI_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
WP-I3-001,CAN-LAM-META-042,Filesystem transactions and recovery,Authoritative record envelope,"Reviewed cross-capability package: Authoritative record envelope is a shared architectural surface used by Filesystem transactions and recovery, Local data authority, Metadata, Sidecars and metadata authority. Membership is linked by the same contract/record/workflow boundary, not source order or capacity.",Codebase/mobile/lib/infrastructure/entities/exif.entity.drift.dart;Codebase/mobile/lib/infrastructure/entities/log.entity.drift.dart;Codebase/mobile/lib/infrastructure/entities/trashed_local_asset.entity.drift.dart;Codebase/mobile/lib/infrastructure/entities/user_metadata.entity.drift.dart,"Contracts affected by requirements CAN-LAM-ARCH-021, CAN-LAM-ARCH-038, CAN-LAM-ARCH-144, CAN-LAM-ASSET-039, CAN-LAM-ASSET-098, CAN-LAM-ASSET-099, CAN-LAM-ASSET-108, CAN-LAM-ASSET-109...; registry references are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-021, CAN-LAM-ARCH-038, CAN-LAM-ARCH-144, CAN-LAM-ASSET-039, CAN-LAM-ASSET-098, CAN-LAM-ASSET-099, CAN-LAM-ASSET-108, CAN-LAM-ASSET-109...; schema paths are resolved in the package packet.",,reviewed package state,"Run reviewed fixtures for requirements CAN-LAM-ARCH-021, CAN-LAM-ARCH-038, CAN-LAM-ARCH-144, CAN-LAM-ASSET-039, CAN-LAM-ASSET-098, CAN-LAM-ASSET-099, CAN-LAM-ASSET-108, CAN-LAM-ASSET-109, CAN-LAM-ASSET-113, CAN-LAM-EDGE-13, CAN-LAM-EVENT-004, CAN-LAM-EVENT-011...; verification methods include Transaction failure-injection fixture with pre-commit recove; Tag-record fixture with schema checks.; Sidecar-creation fixture with schema and journal checks.; Per-asset JSON fixture..",No partial authoritative state; use the package-specific transaction/recovery contract for mutations.,,KEEP,Requirement CAN-LAM-META-042 shares the Authoritative record envelope surface and reviewed package evidence with 31 other members.,PASS_B_MULTI_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
WP-I3-001,CAN-LAM-META-076,Sidecars and metadata authority,Authoritative record envelope,"Reviewed cross-capability package: Authoritative record envelope is a shared architectural surface used by Filesystem transactions and recovery, Local data authority, Metadata, Sidecars and metadata authority. Membership is linked by the same contract/record/workflow boundary, not source order or capacity.",Codebase/server/src/dtos/system-metadata.dto.ts;Codebase/server/src/repositories/metadata.repository.ts;Codebase/server/src/services/metadata.service.spec.ts;Codebase/server/src/services/metadata.service.ts,"Contracts affected by requirements CAN-LAM-ARCH-021, CAN-LAM-ARCH-038, CAN-LAM-ARCH-144, CAN-LAM-ASSET-039, CAN-LAM-ASSET-098, CAN-LAM-ASSET-099, CAN-LAM-ASSET-108, CAN-LAM-ASSET-109...; registry references are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-021, CAN-LAM-ARCH-038, CAN-LAM-ARCH-144, CAN-LAM-ASSET-039, CAN-LAM-ASSET-098, CAN-LAM-ASSET-099, CAN-LAM-ASSET-108, CAN-LAM-ASSET-109...; schema paths are resolved in the package packet.",,reviewed package state,"Run reviewed fixtures for requirements CAN-LAM-ARCH-021, CAN-LAM-ARCH-038, CAN-LAM-ARCH-144, CAN-LAM-ASSET-039, CAN-LAM-ASSET-098, CAN-LAM-ASSET-099, CAN-LAM-ASSET-108, CAN-LAM-ASSET-109, CAN-LAM-ASSET-113, CAN-LAM-EDGE-13, CAN-LAM-EVENT-004, CAN-LAM-EVENT-011...; verification methods include Transaction failure-injection fixture with pre-commit recove; Tag-record fixture with schema checks.; Sidecar-creation fixture with schema and journal checks.; Per-asset JSON fixture..",No partial authoritative state; use the package-specific transaction/recovery contract for mutations.,,KEEP,Requirement CAN-LAM-META-076 shares the Authoritative record envelope surface and reviewed package evidence with 31 other members.,PASS_B_MULTI_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
WP-I3-001,CAN-LAM-PERSON-022,Sidecars and metadata authority,Authoritative record envelope,"Reviewed cross-capability package: Authoritative record envelope is a shared architectural surface used by Filesystem transactions and recovery, Local data authority, Metadata, Sidecars and metadata authority. Membership is linked by the same contract/record/workflow boundary, not source order or capacity.",Codebase/mobile/lib/domain/models/person.model.dart;Codebase/mobile/lib/infrastructure/entities/person.entity.drift.dart;Codebase/mobile/openapi/lib/model/merge_person_dto.dart;Codebase/mobile/openapi/lib/model/sync_person_v1.dart,"Contracts affected by requirements CAN-LAM-ARCH-021, CAN-LAM-ARCH-038, CAN-LAM-ARCH-144, CAN-LAM-ASSET-039, CAN-LAM-ASSET-098, CAN-LAM-ASSET-099, CAN-LAM-ASSET-108, CAN-LAM-ASSET-109...; registry references are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-021, CAN-LAM-ARCH-038, CAN-LAM-ARCH-144, CAN-LAM-ASSET-039, CAN-LAM-ASSET-098, CAN-LAM-ASSET-099, CAN-LAM-ASSET-108, CAN-LAM-ASSET-109...; schema paths are resolved in the package packet.",,reviewed package state,"Run reviewed fixtures for requirements CAN-LAM-ARCH-021, CAN-LAM-ARCH-038, CAN-LAM-ARCH-144, CAN-LAM-ASSET-039, CAN-LAM-ASSET-098, CAN-LAM-ASSET-099, CAN-LAM-ASSET-108, CAN-LAM-ASSET-109, CAN-LAM-ASSET-113, CAN-LAM-EDGE-13, CAN-LAM-EVENT-004, CAN-LAM-EVENT-011...; verification methods include Transaction failure-injection fixture with pre-commit recove; Tag-record fixture with schema checks.; Sidecar-creation fixture with schema and journal checks.; Per-asset JSON fixture..",No partial authoritative state; use the package-specific transaction/recovery contract for mutations.,,KEEP,Requirement CAN-LAM-PERSON-022 shares the Authoritative record envelope surface and reviewed package evidence with 31 other members.,PASS_B_MULTI_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
WP-I3-001,CAN-LAM-PERSON-023,Sidecars and metadata authority,Authoritative record envelope,"Reviewed cross-capability package: Authoritative record envelope is a shared architectural surface used by Filesystem transactions and recovery, Local data authority, Metadata, Sidecars and metadata authority. Membership is linked by the same contract/record/workflow boundary, not source order or capacity.",Codebase/mobile/openapi/lib/model/duplicate_resolve_dto.dart;Codebase/mobile/openapi/lib/model/duplicate_resolve_group_dto.dart;Codebase/server/src/repositories/metadata.repository.ts;Codebase/server/src/services/metadata.service.ts,"Contracts affected by requirements CAN-LAM-ARCH-021, CAN-LAM-ARCH-038, CAN-LAM-ARCH-144, CAN-LAM-ASSET-039, CAN-LAM-ASSET-098, CAN-LAM-ASSET-099, CAN-LAM-ASSET-108, CAN-LAM-ASSET-109...; registry references are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-021, CAN-LAM-ARCH-038, CAN-LAM-ARCH-144, CAN-LAM-ASSET-039, CAN-LAM-ASSET-098, CAN-LAM-ASSET-099, CAN-LAM-ASSET-108, CAN-LAM-ASSET-109...; schema paths are resolved in the package packet.",,reviewed package state,"Run reviewed fixtures for requirements CAN-LAM-ARCH-021, CAN-LAM-ARCH-038, CAN-LAM-ARCH-144, CAN-LAM-ASSET-039, CAN-LAM-ASSET-098, CAN-LAM-ASSET-099, CAN-LAM-ASSET-108, CAN-LAM-ASSET-109, CAN-LAM-ASSET-113, CAN-LAM-EDGE-13, CAN-LAM-EVENT-004, CAN-LAM-EVENT-011...; verification methods include Transaction failure-injection fixture with pre-commit recove; Tag-record fixture with schema checks.; Sidecar-creation fixture with schema and journal checks.; Per-asset JSON fixture..",No partial authoritative state; use the package-specific transaction/recovery contract for mutations.,,KEEP,Requirement CAN-LAM-PERSON-023 shares the Authoritative record envelope surface and reviewed package evidence with 31 other members.,PASS_B_MULTI_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
WP-I3-001,CAN-LAM-PERSON-024,Sidecars and metadata authority,Authoritative record envelope,"Reviewed cross-capability package: Authoritative record envelope is a shared architectural surface used by Filesystem transactions and recovery, Local data authority, Metadata, Sidecars and metadata authority. Membership is linked by the same contract/record/workflow boundary, not source order or capacity.",Codebase/server/src/controllers/asset.controller.ts;Codebase/server/src/repositories/metadata.repository.ts;Codebase/server/src/services/metadata.service.ts;Codebase/web/src/lib/components/asset-viewer/DetailPanelDate.svelte,"Contracts affected by requirements CAN-LAM-ARCH-021, CAN-LAM-ARCH-038, CAN-LAM-ARCH-144, CAN-LAM-ASSET-039, CAN-LAM-ASSET-098, CAN-LAM-ASSET-099, CAN-LAM-ASSET-108, CAN-LAM-ASSET-109...; registry references are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-021, CAN-LAM-ARCH-038, CAN-LAM-ARCH-144, CAN-LAM-ASSET-039, CAN-LAM-ASSET-098, CAN-LAM-ASSET-099, CAN-LAM-ASSET-108, CAN-LAM-ASSET-109...; schema paths are resolved in the package packet.",,reviewed package state,"Run reviewed fixtures for requirements CAN-LAM-ARCH-021, CAN-LAM-ARCH-038, CAN-LAM-ARCH-144, CAN-LAM-ASSET-039, CAN-LAM-ASSET-098, CAN-LAM-ASSET-099, CAN-LAM-ASSET-108, CAN-LAM-ASSET-109, CAN-LAM-ASSET-113, CAN-LAM-EDGE-13, CAN-LAM-EVENT-004, CAN-LAM-EVENT-011...; verification methods include Transaction failure-injection fixture with pre-commit recove; Tag-record fixture with schema checks.; Sidecar-creation fixture with schema and journal checks.; Per-asset JSON fixture..",No partial authoritative state; use the package-specific transaction/recovery contract for mutations.,,KEEP,Requirement CAN-LAM-PERSON-024 shares the Authoritative record envelope surface and reviewed package evidence with 31 other members.,PASS_B_MULTI_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
WP-I3-001,CAN-LAM-PERSON-025,Sidecars and metadata authority,Authoritative record envelope,"Reviewed cross-capability package: Authoritative record envelope is a shared architectural surface used by Filesystem transactions and recovery, Local data authority, Metadata, Sidecars and metadata authority. Membership is linked by the same contract/record/workflow boundary, not source order or capacity.",Codebase/server/src/controllers/asset.controller.ts;Codebase/server/src/repositories/metadata.repository.ts;Codebase/server/src/services/metadata.service.ts;Codebase/web/src/lib/components/asset-viewer/DetailPanelDate.svelte,"Contracts affected by requirements CAN-LAM-ARCH-021, CAN-LAM-ARCH-038, CAN-LAM-ARCH-144, CAN-LAM-ASSET-039, CAN-LAM-ASSET-098, CAN-LAM-ASSET-099, CAN-LAM-ASSET-108, CAN-LAM-ASSET-109...; registry references are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-021, CAN-LAM-ARCH-038, CAN-LAM-ARCH-144, CAN-LAM-ASSET-039, CAN-LAM-ASSET-098, CAN-LAM-ASSET-099, CAN-LAM-ASSET-108, CAN-LAM-ASSET-109...; schema paths are resolved in the package packet.",,reviewed package state,"Run reviewed fixtures for requirements CAN-LAM-ARCH-021, CAN-LAM-ARCH-038, CAN-LAM-ARCH-144, CAN-LAM-ASSET-039, CAN-LAM-ASSET-098, CAN-LAM-ASSET-099, CAN-LAM-ASSET-108, CAN-LAM-ASSET-109, CAN-LAM-ASSET-113, CAN-LAM-EDGE-13, CAN-LAM-EVENT-004, CAN-LAM-EVENT-011...; verification methods include Transaction failure-injection fixture with pre-commit recove; Tag-record fixture with schema checks.; Sidecar-creation fixture with schema and journal checks.; Per-asset JSON fixture..",No partial authoritative state; use the package-specific transaction/recovery contract for mutations.,,KEEP,Requirement CAN-LAM-PERSON-025 shares the Authoritative record envelope surface and reviewed package evidence with 31 other members.,PASS_B_MULTI_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
WP-I3-006,CAN-FAIL-04,Sidecar write protocol,Sidecar write protocol,All members concern writing or separating authoritative sidecar content without corrupting existing bytes.,Codebase/docs/docs/features/xmp-sidecars.md;Codebase/server/src/schema/migrations/1764698859174-SidecarInAssetFile.ts;Codebase/web/src/lib/components/AssetViewerEvents.svelte;Codebase/web/src/lib/components/sharedlinks-page/covers/__tests__/AssetCover.spec.ts,Sidecar write protocol contracts,Asset and XMP sidecar records,,reviewed package state,"Fixture suite covering JSON/XMP writes, schema validation failure preservation, mirror alignment, and index separation.",Writes are journaled; failed validation preserves the prior sidecar bytes.,,KEEP,Requirement CAN-FAIL-04 shares the Sidecar write protocol and authoritative sidecar separation surface and reviewed package evidence with 3 other members.,PASS_B_MULTI_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
WP-I3-006,CAN-LAM-ARCH-425,Metadata,Sidecar write protocol,All members concern writing or separating authoritative sidecar content without corrupting existing bytes.,Codebase/server/src/controllers/asset.controller.ts;Codebase/server/src/repositories/metadata.repository.ts;Codebase/server/src/services/metadata.service.ts;Codebase/web/src/lib/components/asset-viewer/DetailPanelDate.svelte,Sidecar write protocol contracts,Asset and XMP sidecar records,,reviewed package state,"Fixture suite covering JSON/XMP writes, schema validation failure preservation, mirror alignment, and index separation.",Writes are journaled; failed validation preserves the prior sidecar bytes.,,KEEP,Requirement CAN-LAM-ARCH-425 shares the Sidecar write protocol and authoritative sidecar separation surface and reviewed package evidence with 3 other members.,PASS_B_MULTI_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
WP-I3-006,CAN-LAM-ASSET-138,Sidecars and metadata authority,Sidecar write protocol,All members concern writing or separating authoritative sidecar content without corrupting existing bytes.,Codebase/web/src/lib/components/asset-viewer/PhotoViewer.svelte;Codebase/web/src/lib/components/asset-viewer/VideoNativeViewer.svelte;Codebase/web/src/lib/components/asset-viewer/VideoPanoramaViewer.svelte;Codebase/web/src/lib/components/asset-viewer/VideoRemoteViewer.svelte,Sidecar write protocol contracts,Asset and XMP sidecar records,,reviewed package state,"Fixture suite covering JSON/XMP writes, schema validation failure preservation, mirror alignment, and index separation.",Writes are journaled; failed validation preserves the prior sidecar bytes.,,KEEP,Requirement CAN-LAM-ASSET-138 shares the Sidecar write protocol and authoritative sidecar separation surface and reviewed package evidence with 3 other members.,PASS_B_MULTI_REVIEWER,2026-08-06-pass-b-final,REVIEWED_CONFIRMED
