Item type,Item ID,Candidate value,Final reviewed value,Judgement,Evidence,Reason,Correction applied,Remaining concern,Reviewer type,Review revision
membership,CAN-LAM-ARCH-297,WP-I11-003,WP-I11-003,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-298,WP-I7-010,WP-I7-010,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-299,WP-I7-010,WP-I7-010,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-300,WP-I5-008,WP-I5-008,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-301,WP-I3-016,WP-I3-016,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-302,WP-I5-010,WP-I5-010,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-305,WP-I13-006,WP-I13-006,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-306,WP-I13-006,WP-I13-006,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-307,WP-I13-006,WP-I13-006,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-309,WP-I12-006,WP-I12-006,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-310,WP-I12-006,WP-I12-006,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-311,WP-I12-001,WP-I12-001,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-312,WP-I12-001,WP-I12-001,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-313,WP-I12-006,WP-I12-006,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-314,WP-I12-009,WP-I12-009,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-315,WP-I12-006,WP-I12-006,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-316,WP-I12-006,WP-I12-006,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-317,WP-I12-001,WP-I12-001,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-318,WP-I14-003,WP-I14-003,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-319,WP-I14-003,WP-I14-003,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-320,WP-I14-003,WP-I14-003,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-325,WP-I14-009,WP-I14-009,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-326,WP-I14-009,WP-I14-009,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-332,WP-I5-001,WP-I5-001,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-333,WP-I5-012,WP-I5-012,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-335,WP-I2-007,WP-I2-007,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-345,WP-I14-003,WP-I14-003,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-346,WP-I9-001,WP-I9-001,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-349,WP-I1-005,WP-I1-005,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-350,WP-I1-005,WP-I1-005,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-351,WP-I1-005,WP-I1-005,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-368,WP-I1-001,WP-I1-001,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-370,WP-I2-001,WP-I2-001,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-374,WP-I4-001,WP-I4-001,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-375,WP-I4-002,WP-I4-002,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-376,WP-I5-002,WP-I5-002,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-380,WP-I6-006,WP-I6-006,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-381,WP-I6-006,WP-I6-006,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-382,WP-I7-003,WP-I7-003,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-383,WP-I7-007,WP-I7-007,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-384,WP-I7-007,WP-I7-007,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-385,WP-I7-008,WP-I7-008,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-386,WP-I8-001,WP-I8-001,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-387,WP-I8-002,WP-I8-002,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-390,WP-I8-007,WP-I8-007,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-391,WP-I8-010,WP-I8-010,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-392,WP-I9-006,WP-I9-006,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-393,WP-I9-007,WP-I9-007,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-394,WP-I10-003,WP-I10-003,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-395,WP-I10-005,WP-I10-005,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-396,WP-I10-005,WP-I10-005,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-398,WP-I11-010,WP-I11-010,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-399,WP-I11-002,WP-I11-002,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-400,WP-I12-004,WP-I12-004,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-401,WP-I12-006,WP-I12-006,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-402,WP-I12-006,WP-I12-006,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-403,WP-I12-009,WP-I12-009,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-404,WP-I12-004,WP-I12-004,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-405,WP-I13-003,WP-I13-003,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-406,WP-I14-005,WP-I14-005,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-407,WP-I14-011,WP-I14-011,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-408,WP-I14-003,WP-I14-003,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-409,WP-I14-012,WP-I14-012,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-416,WP-I4-001,WP-I4-001,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-417,WP-I9-006,WP-I9-006,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-418,WP-I9-007,WP-I9-007,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-425,WP-I3-006,WP-I3-006,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-434,WP-I1-001,WP-I1-001,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-435,WP-I1-004,WP-I1-004,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-436,WP-I1-004,WP-I1-004,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-437,WP-I1-003,WP-I1-003,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-438,WP-I1-003,WP-I1-003,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-439,WP-I1-001,WP-I1-001,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-440,WP-I1-002,WP-I1-002,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-441,WP-I1-005,WP-I1-005,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-442,WP-I1-001,WP-I1-001,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-443,WP-I1-001,WP-I1-001,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ARCH-444,WP-I0-011,WP-I0-011,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ASSET-002,WP-I13-011,WP-I13-011,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ASSET-004,WP-I4-003,WP-I4-003,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ASSET-013,WP-I8-007,WP-I8-007,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ASSET-018,WP-I3-008,WP-I3-008,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ASSET-024,WP-I3-008,WP-I3-008,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ASSET-026,WP-I8-005,WP-I8-005,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ASSET-027,WP-I4-001,WP-I4-001,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ASSET-028,WP-I4-005,WP-I4-005,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ASSET-030,WP-I5-004,WP-I5-004,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ASSET-032,WP-I5-011,WP-I5-011,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ASSET-036,WP-I6-010,WP-I6-010,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ASSET-037,WP-I8-007,WP-I8-007,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ASSET-038,WP-I6-008,WP-I6-008,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ASSET-039,WP-I3-001,WP-I3-001,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ASSET-040,WP-I3-009,WP-I3-009,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
membership,CAN-LAM-ASSET-042,WP-I3-002,WP-I3-002,PASS,reviewed-membership-decisions-v2.csv and semantic-correction-package-impact-audit.csv,"Membership rationale explains package objective, obligation, and prerequisite packages.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
