Package ID,Existing files expected to change,Existing directories involved,New planned files,Existing interfaces or symbols,Existing schemas,Existing tests,New tests,Platform-specific files,Migration files,Configuration files,Known obsolete files,Path status,Evidence,Reviewer role,Review revision,Review status
WP-I12-008,Codebase/machine-learning/test_main.py;Codebase/mobile/android/app/src/main/kotlin/app/alextran/immich/permission/ManageMediaPermissionDelegate.kt;Codebase/server/src/controllers/library.controller.ts;Codebase/server/src/repositories/library.repository.ts;Codebase/server/src/schema/migrations/1752759108283-ConvertToAbsolutePaths.ts;Codebase/server/src/services/library.service.ts;Codebase/server/src/services/storage.service.ts;Codebase/web/src/lib/assets/svg-paths.ts,,,,,,,,,,,EXISTING_VERIFIED,Derived from Codebase references in 2 member requirements; paths verified: 8.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I12-009,Codebase/server/src/controllers/asset.controller.ts;Codebase/server/src/controllers/library.controller.ts;Codebase/server/src/repositories/library.repository.ts;Codebase/server/src/repositories/metadata.repository.ts;Codebase/server/src/services/library.service.ts;Codebase/server/src/services/metadata.service.ts;Codebase/server/src/services/storage.service.ts;Codebase/server/src/types.ts;Codebase/web/src/lib/components/asset-viewer/DetailPanelDate.svelte,,,,,,,,,,,EXISTING_VERIFIED,Derived from Codebase references in 3 member requirements; paths verified: 9.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I13-001,Codebase/mobile/lib/pages/backup/drift_backup_album_selection.page.dart;Codebase/mobile/lib/providers/cleanup.provider.dart;Codebase/mobile/lib/widgets/map/asset_marker_icon.dart;Codebase/mobile/openapi/lib/api/assets_api.dart;Codebase/mobile/openapi/lib/model/asset_edits_create_dto.dart;Codebase/open-api/openapitools.json;Codebase/packages/plugin-core/manifest.json;Codebase/packages/plugin-sdk/tsconfig.json;Codebase/server/src/controllers/asset.controller.ts;Codebase/server/src/dtos/json-schema.dto.ts;Codebase/server/src/dtos/plugin-manifest.dto.ts;Codebase/server/src/repositories/metadata.repository.ts;Codebase/server/src/schema/index.ts;Codebase/server/src/schema/migrations/1768336671610-CreateAssetEditTable.ts;Codebase/server/src/schema/migrations/1768828334807-AddIsEditedToAssetFile.ts;Codebase/server/src/services/metadata.service.ts;Codebase/server/src/services/timeline.service.ts;Codebase/web/src/lib/components/timeline/Month.svelte;Codebase/web/src/routes/UploadAssetPreview.svelte;Codebase/web/static/manifest.json,,,,,,,,,,,EXISTING_VERIFIED,Derived from Codebase references in 5 member requirements; paths verified: 20.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I13-002,Codebase/mobile/lib/infrastructure/repositories/local_asset.repository.dart;Codebase/mobile/lib/infrastructure/repositories/trashed_local_asset.repository.dart;Codebase/mobile/lib/providers/infrastructure/trash_sync.provider.dart;Codebase/mobile/lib/repositories/asset_media.repository.dart,,,,,,,,,,,EXISTING_VERIFIED,Derived from Codebase references in 1 member requirements; paths verified: 4.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I13-003,Codebase/mobile/lib/widgets/forms/pin_verification_form.dart;Codebase/mobile/openapi/lib/model/system_config_storage_template_dto.dart;Codebase/server/src/repositories/metadata.repository.ts;Codebase/server/src/services/metadata.service.ts,,,,,,,,,,,EXISTING_VERIFIED,Derived from Codebase references in 1 member requirements; paths verified: 4.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I13-005,,,,,,,,,,,,PATH_DECISION_PACKAGE,Derived from Codebase references in 0 member requirements; paths verified: 0.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEW_REQUIRED
WP-I13-006,Codebase/mobile/lib/infrastructure/entities/trashed_local_asset.entity.dart;Codebase/mobile/lib/infrastructure/entities/trashed_local_asset.entity.drift.dart;Codebase/mobile/lib/presentation/widgets/action_buttons/restore_trash_action_button.widget.dart;Codebase/mobile/lib/presentation/widgets/images/image_provider.dart;Codebase/mobile/lib/providers/app_life_cycle.provider.dart;Codebase/mobile/lib/repositories/asset_media.repository.dart;Codebase/mobile/lib/widgets/asset_grid/permanent_delete_dialog.dart;Codebase/mobile/openapi/lib/api/trash_api.dart;Codebase/mobile/openapi/lib/api/views_api.dart;Codebase/mobile/test/modules/map/map_theme_override_test.dart;Codebase/packages/sdk/src/index.ts;Codebase/server/src/commands/media-location.command.ts;Codebase/server/src/dtos/user-preferences.dto.ts;Codebase/server/src/repositories/asset.repository.ts;Codebase/server/src/schema/migrations/1749067526135-UserOnboardingDefault.ts;Codebase/server/src/schema/tables/asset-metadata.table.ts;Codebase/server/src/schema/tables/user-metadata.table.ts;Codebase/server/src/services/view.service.ts;Codebase/server/src/utils/misc.ts;Codebase/server/src/utils/preferences.ts,,,,,,,,,,,EXISTING_VERIFIED,Derived from Codebase references in 12 member requirements; paths verified: 28.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I13-008,Codebase/docs/docs/administration/backup-and-restore.md;Codebase/server/src/schema/migrations/1773956345315-DuplicateSharedLinkAssets.ts;Codebase/server/src/services/duplicate.service.ts;Codebase/web/src/routes/maintenance/RestoreFlowSelectBackup.svelte,,,,,,,,,,,EXISTING_VERIFIED,Derived from Codebase references in 1 member requirements; paths verified: 4.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I13-009,Codebase/mobile/ios/Runner/Schemas/Tables.swift;Codebase/mobile/lib/infrastructure/entities/trashed_local_asset.entity.dart;Codebase/mobile/lib/infrastructure/entities/trashed_local_asset.entity.drift.dart;Codebase/server/src/schema/index.ts;Codebase/server/src/schema/migrations/1746636476623-DropExtraIndexes.ts;Codebase/server/src/schema/migrations/1752004072340-UpdateIndexOverrides.ts;Codebase/server/src/schema/migrations/1771478781948-PeopleSearchIndex.ts;Codebase/server/src/schema/tables/user-metadata.table.ts,,,,,,,,,,,EXISTING_VERIFIED,Derived from Codebase references in 3 member requirements; paths verified: 8.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I13-010,Codebase/mobile/lib/infrastructure/entities/trashed_local_asset.entity.dart;Codebase/mobile/lib/infrastructure/entities/trashed_local_asset.entity.drift.dart;Codebase/server/src/schema/tables/asset-metadata.table.ts;Codebase/server/src/schema/tables/user-metadata.table.ts,,,,,,,,,,,EXISTING_VERIFIED,Derived from Codebase references in 1 member requirements; paths verified: 4.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I13-011,Codebase/docs/docs/features/xmp-sidecars.md;Codebase/mobile/lib/domain/models/events.model.dart;Codebase/mobile/lib/infrastructure/entities/local_album.entity.dart;Codebase/mobile/lib/infrastructure/entities/local_album.entity.drift.dart;Codebase/mobile/lib/infrastructure/entities/trashed_local_asset.entity.dart;Codebase/mobile/lib/infrastructure/entities/trashed_local_asset.entity.drift.dart;Codebase/mobile/lib/providers/cleanup.provider.dart;Codebase/mobile/openapi/lib/model/asset_response_dto.dart;Codebase/mobile/openapi/lib/model/metadata_search_dto.dart;Codebase/mobile/openapi/lib/model/sync_asset_v1.dart;Codebase/mobile/openapi/lib/model/sync_asset_v2.dart;Codebase/server/src/dtos/asset-media.dto.ts;Codebase/server/src/dtos/editing.dto.ts;Codebase/server/src/repositories/asset-edit.repository.ts;Codebase/server/src/repositories/storage.repository.ts;Codebase/server/src/schema/migrations/1764698859174-SidecarInAssetFile.ts;Codebase/server/src/schema/migrations/1773956345315-DuplicateSharedLinkAssets.ts;Codebase/server/src/services/asset-media.service.ts;Codebase/server/src/services/library.service.ts;Codebase/server/src/types.ts,,,,,,,,,,,EXISTING_VERIFIED,Derived from Codebase references in 9 member requirements; paths verified: 32.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I14-001,Codebase/docs/docs/features/hardware-transcoding.md;Codebase/docs/docs/features/ml-hardware-acceleration.md;Codebase/machine-learning/immich_ml/models/base.py;Codebase/server/src/controllers/asset.controller.ts;Codebase/server/src/repositories/asset.repository.ts;Codebase/server/src/repositories/machine-learning.repository.ts;Codebase/server/src/services/asset.service.ts;Codebase/web/src/routes/(user)/albums/[albumId=id]/[[photos=photos]]/[[assetId=id]]/+page.svelte,,,,,,,,,,,EXISTING_VERIFIED,Derived from Codebase references in 2 member requirements; paths verified: 8.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I14-003,Codebase/docs/src/components/timeline.tsx;Codebase/e2e/src/ui/generators/timeline.ts;Codebase/e2e/src/ui/specs/timeline/utils.ts;Codebase/package.json;Codebase/package.json);Codebase/packages/cli/package.json;Codebase/server/package.json;Codebase/server/src/controllers/timeline.controller.ts;Codebase/server/src/services/timeline.service.ts;Codebase/web/package.json;Codebase/web/src/lib/components/asset-viewer/PhotoViewer.svelte;Codebase/web/src/lib/components/asset-viewer/VideoNativeViewer.svelte;Codebase/web/src/lib/components/asset-viewer/VideoPanoramaViewer.svelte;Codebase/web/src/lib/components/asset-viewer/VideoRemoteViewer.svelte;Codebase/web/src/lib/components/timeline/Month.svelte;Codebase/web/src/lib/components/timeline/Scrubber.svelte;Codebase/web/src/routes/(user)/map/[[photos=photos]]/[[assetId=id]]/MapTimelinePanel.svelte,,,,,,,,,,,PARTIALLY_PRESENT,Derived from Codebase references in 5 member requirements; paths verified: 16.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I14-004,Codebase/e2e/src/specs/web/duplicates.e2e-spec.ts;Codebase/mobile/openapi/lib/api/duplicates_api.dart;Codebase/server/src/schema/migrations/1773956345315-DuplicateSharedLinkAssets.ts;Codebase/web/src/routes/(user)/utilities/duplicates/[[photos=photos]]/[[assetId=id]]/+page.ts,,,,,,,,,,,EXISTING_VERIFIED,Derived from Codebase references in 1 member requirements; paths verified: 4.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I14-005,Codebase/mobile/android/app/src/main/kotlin/app/alextran/immich/background/BackgroundWorker.kt;Codebase/server/src/controllers/library.controller.ts;Codebase/server/src/controllers/memory.controller.ts;Codebase/server/src/repositories/memory.repository.ts;Codebase/server/src/services/library.service.ts;Codebase/server/src/services/memory.service.ts;Codebase/server/src/services/storage.service.ts;Codebase/web/src/routes/(user)/memory/[[photos=photos]]/[[assetId=id]]/+page.ts,,,,,,,,,,,EXISTING_VERIFIED,Derived from Codebase references in 3 member requirements; paths verified: 8.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I14-009,Codebase/mobile/android/app/src/main/kotlin/app/alextran/immich/background/BackgroundWorkerApiImpl.kt;Codebase/mobile/ios/Runner/Schemas/Constants.swift;Codebase/mobile/lib/providers/backup/asset_upload_progress.provider.dart;Codebase/mobile/lib/widgets/memories/memory_progress_indicator.dart;Codebase/mobile/lib/widgets/photo_view/src/photo_view_wrappers.dart;Codebase/mobile/pigeon/background_worker_api.dart;Codebase/mobile/pigeon/background_worker_lock_api.dart;Codebase/server/src/schema/migrations/1769441657564-AddIsProgressiveColumn.ts,,,,,,,,,,,EXISTING_VERIFIED,Derived from Codebase references in 2 member requirements; paths verified: 8.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I14-010,Codebase/server/src/controllers/memory.controller.ts;Codebase/server/src/repositories/memory.repository.ts;Codebase/server/src/services/memory.service.ts;Codebase/web/src/routes/(user)/memory/[[photos=photos]]/[[assetId=id]]/+page.ts,,,,,,,,,,,EXISTING_VERIFIED,Derived from Codebase references in 1 member requirements; paths verified: 4.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I14-011,Codebase/mobile/lib/platform/thumbnail_api.g.dart;Codebase/mobile/lib/widgets/map/map_thumbnail.dart;Codebase/web/src/lib/utils/thumbnail-util.spec.ts;Codebase/web/src/lib/utils/thumbnail-util.ts,,,,,,,,,,,EXISTING_VERIFIED,Derived from Codebase references in 1 member requirements; paths verified: 4.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I14-012,Codebase/server/src/controllers/notification.controller.ts;Codebase/server/src/services/notification.service.ts;Codebase/web/src/routes/admin/queues/+page.svelte;Codebase/web/src/routes/admin/queues/+page.ts,,,,,,,,,,,EXISTING_VERIFIED,Derived from Codebase references in 2 member requirements; paths verified: 4.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I14-013,Codebase/package.json;Codebase/package.json);Codebase/packages/cli/package.json;Codebase/server/package.json;Codebase/server/src/dtos/system-metadata.dto.ts;Codebase/server/src/repositories/metadata.repository.ts;Codebase/server/src/services/metadata.service.spec.ts;Codebase/server/src/services/metadata.service.ts;Codebase/web/package.json;Codebase/web/src/lib/components/faces-page/PeopleSearch.svelte;Codebase/web/src/routes/(user)/people/+page.svelte;Codebase/web/src/routes/(user)/people/+page.ts;Codebase/web/src/routes/(user)/people/[personId]/[[photos=photos]]/[[assetId=id]]/PeopleList.svelte,,,,,,,,,,,PARTIALLY_PRESENT,Derived from Codebase references in 4 member requirements; paths verified: 12.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I14-014,,,,,,,,,,,,PATH_DECISION_PACKAGE,Derived from Codebase references in 1 member requirements; paths verified: 0.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEW_REQUIRED
WP-I15-001,,,,,,,,,,,,NOT_APPLICABLE,Derived from Codebase references in 1 member requirements; paths verified: 0.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I15-005,Codebase/server/src/controllers/library.controller.ts;Codebase/server/src/repositories/library.repository.ts;Codebase/server/src/services/library.service.ts;Codebase/server/src/services/storage.service.ts,,,,,,,,,,,EXISTING_VERIFIED,Derived from Codebase references in 1 member requirements; paths verified: 4.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I15-006,Codebase/packages/cli/README.md;Codebase/packages/plugin-core/esbuild.js;Codebase/packages/plugin-sdk/esbuild.js;Codebase/packages/sdk/README.md,,,,,,,,,,,EXISTING_VERIFIED,Derived from Codebase references in 1 member requirements; paths verified: 4.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I15-007,,,,,,,,,,,,NOT_APPLICABLE,Derived from Codebase references in 1 member requirements; paths verified: 0.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I15-008,Codebase/machine-learning/immich_ml/models/__init__.py;Codebase/machine-learning/immich_ml/models/base.py;Codebase/machine-learning/immich_ml/models/cache.py;Codebase/server/src/repositories/machine-learning.repository.ts,,,,,,,,,,,EXISTING_VERIFIED,Derived from Codebase references in 1 member requirements; paths verified: 4.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I15-014,Codebase/deployment/modules/cloudflare/docs-release/remote-state.tf;Codebase/deployment/modules/cloudflare/docs/remote-state.tf;Codebase/mobile/lib/infrastructure/entities/remote_asset_cloud_id.entity.dart;Codebase/mobile/lib/infrastructure/entities/remote_asset_cloud_id.entity.drift.dart,,,,,,,,,,,EXISTING_VERIFIED,Derived from Codebase references in 2 member requirements; paths verified: 4.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I15-015,Codebase/server/src/repositories/server-info.repository.ts;Codebase/server/src/schema/migrations/1753800911775-ProfileImageCheckpointRemoval.ts;Codebase/server/test/factories/builder.factory.ts;Codebase/server/tsconfig.build.json;Codebase/web/src/lib/components/BreadcrumbActionPage.svelte;Codebase/web/src/lib/components/album-page/AlbumCard.svelte;Codebase/web/src/lib/components/album-page/AlbumMap.svelte;Codebase/web/src/lib/components/pages/SharedLinkPage.svelte,,,,,,,,,,,EXISTING_VERIFIED,Derived from Codebase references in 3 member requirements; paths verified: 8.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I2-001,Codebase/mobile/test/repository.mocks.dart;Codebase/package.json;Codebase/package.json);Codebase/packages/cli/package.json;Codebase/packages/plugin-sdk/src/types.ts;Codebase/packages/plugin-sdk/tsconfig.json;Codebase/server/package.json;Codebase/server/src/types.ts;Codebase/web/package.json,,,,,,,,,,,PARTIALLY_PRESENT,Derived from Codebase references in 2 member requirements; paths verified: 8.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I2-002,,,,,,,,,,,,PATH_DECISION_PACKAGE,Derived from Codebase references in 0 member requirements; paths verified: 0.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEW_REQUIRED
WP-I2-003,,,,,,,,,,,,PATH_DECISION_PACKAGE,Derived from Codebase references in 0 member requirements; paths verified: 0.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEW_REQUIRED
WP-I2-004,,,,,,,,,,,,PATH_DECISION_PACKAGE,Derived from Codebase references in 0 member requirements; paths verified: 0.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEW_REQUIRED
WP-I2-005,,,,,,,,,,,,PATH_DECISION_PACKAGE,Derived from Codebase references in 0 member requirements; paths verified: 0.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEW_REQUIRED
WP-I2-007,Codebase/package.json;Codebase/package.json);Codebase/packages/cli/package.json;Codebase/server/package.json;Codebase/web/package.json,,,,,,,,,,,PARTIALLY_PRESENT,Derived from Codebase references in 1 member requirements; paths verified: 4.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I2-008,,,,,,,,,,,,PATH_DECISION_PACKAGE,Derived from Codebase references in 0 member requirements; paths verified: 0.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEW_REQUIRED
WP-I2-011,Codebase/server/test/repositories/metadata.repository.mock.ts;Codebase/server/test/repositories/system-metadata.repository.mock.ts;Codebase/web/src/lib/components/TestWrapper.svelte;Codebase/web/src/test-data/mocks/UserPageLayout.mock.svelte,,,,,,,,,,,EXISTING_VERIFIED,Derived from Codebase references in 1 member requirements; paths verified: 4.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I2-013,Codebase/mobile/ios/Runner/AppDelegate.swift;Codebase/mobile/openapi/lib/api/assets_api.dart;Codebase/package.json;Codebase/package.json);Codebase/packages/cli/package.json;Codebase/server/package.json;Codebase/server/src/dtos/asset-media-response.dto.ts;Codebase/server/src/dtos/asset-media.dto.ts;Codebase/server/src/services/asset-media.service.ts,,,,,,,,,,,PARTIALLY_PRESENT,Derived from Codebase references in 2 member requirements; paths verified: 8.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I3-001,Codebase/docs/docs/features/xmp-sidecars.md;Codebase/docs/docs/guides/custom-locations.md;Codebase/docs/docs/install/requirements.md;Codebase/mobile/assets/immich-logo.json;Codebase/mobile/ios/Runner/Assets.xcassets/Contents.json;Codebase/mobile/ios/WidgetExtension/Assets.xcassets/Contents.json;Codebase/mobile/lib/domain/models/events.model.dart;Codebase/mobile/lib/domain/models/memory.model.dart;Codebase/mobile/lib/domain/models/person.model.dart;Codebase/mobile/lib/domain/services/map.service.dart;Codebase/mobile/lib/extensions/maplibrecontroller_extensions.dart;Codebase/mobile/lib/infrastructure/entities/exif.entity.drift.dart;Codebase/mobile/lib/infrastructure/entities/log.entity.drift.dart;Codebase/mobile/lib/infrastructure/entities/person.entity.drift.dart;Codebase/mobile/lib/infrastructure/entities/remote_album.entity.dart;Codebase/mobile/lib/infrastructure/entities/remote_album.entity.drift.dart;Codebase/mobile/lib/infrastructure/entities/trashed_local_asset.entity.dart;Codebase/mobile/lib/infrastructure/entities/trashed_local_asset.entity.drift.dart;Codebase/mobile/lib/infrastructure/entities/user_metadata.entity.drift.dart;Codebase/mobile/lib/models/folder/root_folder.model.dart,,,,,,,,,,,EXISTING_VERIFIED,Derived from Codebase references in 31 member requirements; paths verified: 76.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I3-002,Codebase/docs/docs/administration/backup-and-restore.md;Codebase/mobile/lib/domain/models/exif.model.dart;Codebase/mobile/lib/presentation/pages/drift_asset_selection_timeline.page.dart;Codebase/mobile/lib/repositories/asset_media.repository.dart;Codebase/mobile/openapi/lib/model/asset_media_size.dart;Codebase/mobile/openapi/lib/model/asset_response_dto.dart;Codebase/mobile/openapi/lib/model/exif_response_dto.dart;Codebase/mobile/openapi/lib/model/metadata_search_dto.dart;Codebase/mobile/openapi/lib/model/sync_asset_exif_v1.dart;Codebase/mobile/openapi/lib/model/sync_asset_v1.dart;Codebase/mobile/openapi/lib/model/sync_asset_v2.dart;Codebase/mobile/openapi/lib/model/update_asset_dto.dart;Codebase/server/src/dtos/asset.dto.ts;Codebase/server/src/repositories/move.repository.ts;Codebase/server/src/schema/migrations/1754389095885-ResetAlbumAssetSync.ts;Codebase/server/src/schema/migrations/1764698859174-SidecarInAssetFile.ts;Codebase/server/src/schema/migrations/1773956345315-DuplicateSharedLinkAssets.ts;Codebase/server/src/schema/migrations/1777897107000-PartnerAssetSyncReset.ts;Codebase/server/src/services/database-backup.service.ts;Codebase/server/src/services/storage-template.service.ts,,,,,,,,,,,EXISTING_VERIFIED,Derived from Codebase references in 13 member requirements; paths verified: 33.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I3-003,Codebase/server/src/controllers/library.controller.ts;Codebase/server/src/repositories/storage.repository.ts;Codebase/server/src/services/library.service.ts;Codebase/server/src/services/storage.service.ts,,,,,,,,,,,EXISTING_VERIFIED,Derived from Codebase references in 1 member requirements; paths verified: 4.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I3-004,Codebase/docs/docs/guides/external-library.md;Codebase/mobile/openapi/lib/model/system_config_library_scan_dto.dart;Codebase/mobile/openapi/lib/model/validate_library_import_path_response_dto.dart;Codebase/web/src/routes/link/+page.ts,,,,,,,,,,,EXISTING_VERIFIED,Derived from Codebase references in 1 member requirements; paths verified: 4.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I3-005,Codebase/mobile/lib/infrastructure/entities/remote_asset_cloud_id.entity.dart;Codebase/mobile/lib/infrastructure/entities/remote_asset_cloud_id.entity.drift.dart;Codebase/server/src/controllers/asset.controller.ts;Codebase/server/src/repositories/metadata.repository.ts;Codebase/server/src/schema/migrations/1764698859174-SidecarInAssetFile.ts;Codebase/server/src/services/metadata.service.ts;Codebase/web/src/lib/components/asset-viewer/DetailPanelDate.svelte;Codebase/web/src/lib/managers/asset-multi-select-manager.svelte.ts,,,,,,,,,,,EXISTING_VERIFIED,Derived from Codebase references in 2 member requirements; paths verified: 8.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I3-006,Codebase/docs/docs/features/xmp-sidecars.md;Codebase/server/src/controllers/asset.controller.ts;Codebase/server/src/repositories/metadata.repository.ts;Codebase/server/src/schema/migrations/1764698859174-SidecarInAssetFile.ts;Codebase/server/src/services/metadata.service.ts;Codebase/web/src/lib/components/AssetViewerEvents.svelte;Codebase/web/src/lib/components/asset-viewer/DetailPanelDate.svelte;Codebase/web/src/lib/components/asset-viewer/PhotoViewer.svelte;Codebase/web/src/lib/components/asset-viewer/VideoNativeViewer.svelte;Codebase/web/src/lib/components/asset-viewer/VideoPanoramaViewer.svelte;Codebase/web/src/lib/components/asset-viewer/VideoRemoteViewer.svelte;Codebase/web/src/lib/components/sharedlinks-page/covers/__tests__/AssetCover.spec.ts,,,,,,,,,,,EXISTING_VERIFIED,Derived from Codebase references in 3 member requirements; paths verified: 12.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I3-007,,,,,,,,,,,,PATH_DECISION_PACKAGE,Derived from Codebase references in 0 member requirements; paths verified: 0.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEW_REQUIRED
WP-I3-008,Codebase/docs/docs/features/xmp-sidecars.md;Codebase/docs/static/archived-versions.json;Codebase/mobile/ios/Runner/Schemas/Tables.swift;Codebase/mobile/lib/extensions/maplibrecontroller_extensions.dart;Codebase/mobile/lib/infrastructure/entities/local_album_asset.entity.drift.dart;Codebase/mobile/lib/infrastructure/entities/remote_album_asset.entity.drift.dart;Codebase/mobile/lib/infrastructure/entities/trashed_local_asset.entity.dart;Codebase/mobile/lib/infrastructure/entities/trashed_local_asset.entity.drift.dart;Codebase/mobile/lib/presentation/widgets/asset_viewer/rating_bar.widget.dart;Codebase/mobile/openapi/lib/api/views_api.dart;Codebase/mobile/openapi/lib/model/server_version_history_response_dto.dart;Codebase/open-api/openapitools.json;Codebase/package.json;Codebase/package.json);Codebase/packages/plugin-core/manifest.json;Codebase/packages/plugin-sdk/tsconfig.json;Codebase/server/src/controllers/view.controller.ts;Codebase/server/src/dtos/plugin-manifest.dto.ts;Codebase/server/src/repositories/config.repository.ts;Codebase/server/src/repositories/storage.repository.ts,,,,,,,,,,,PARTIALLY_PRESENT,Derived from Codebase references in 9 member requirements; paths verified: 31.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
WP-I3-009,Codebase/mobile/drift_schemas/main/drift_schema_v1.json;Codebase/mobile/drift_schemas/main/drift_schema_v2.json;Codebase/mobile/drift_schemas/main/drift_schema_v3.json;Codebase/mobile/ios/Runner/Schemas/Tables.swift;Codebase/mobile/lib/utils/migration.dart;Codebase/mobile/openapi/lib/model/sync_album_to_asset_delete_v1.dart;Codebase/packages/plugin-core/tsconfig.json;Codebase/packages/plugin-sdk/tsconfig.json;Codebase/server/src/controllers/asset.controller.ts;Codebase/server/src/dtos/json-schema.dto.ts;Codebase/server/src/dtos/system-metadata.dto.ts;Codebase/server/src/repositories/database.repository.ts;Codebase/server/src/repositories/metadata.repository.ts;Codebase/server/src/repositories/search.repository.ts;Codebase/server/src/schema/index.ts;Codebase/server/src/schema/migrations/1750780093818-AddAlbumToAssetDeleteTrigger.ts;Codebase/server/src/services/metadata.service.spec.ts;Codebase/server/src/services/metadata.service.ts;Codebase/server/test/medium/specs/sync/sync-album-asset.spec.ts;Codebase/server/test/medium/specs/sync/sync-album-to-asset.spec.ts,,,,,,,,,,,EXISTING_VERIFIED,Derived from Codebase references in 9 member requirements; paths verified: 23.,PASS_B_CODEBASE_REVIEWER,2026-08-06-pass-b,REVIEWED_CONFIRMED
