Package ID,Commands expected,Commands verified,Request schemas expected,Request schemas verified,Response schemas expected,Response schemas verified,Record schemas expected,Record schemas verified,SQLite objects expected,SQLite objects verified,Authority decisions expected,Authority decisions verified,Missing references,Incorrect references,Stale references,Final result,Evidence,Reviewer role,Review revision,Verification status,Item-specific rationale
WP-I11-011,,,,,,,Schemas affected by requirements CAN-LAM-GOV-243; schema paths are resolved in the package packet.,Schemas affected by requirements CAN-LAM-GOV-243; schema paths are resolved in the package packet.,,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I11-011.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I11-011 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I11-012,,,,,,,Schemas affected by requirements CAN-LAM-ASSET-191; schema paths are resolved in the package packet.,Schemas affected by requirements CAN-LAM-ASSET-191; schema paths are resolved in the package packet.,,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I11-012.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I11-012 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I12-001,,,,,,,Drive registry and detached-sidecar records,Drive registry and detached-sidecar records,,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I12-001.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I12-001 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I12-004,,,,,,,"Schemas affected by requirements CAN-LAM-ARCH-094, CAN-LAM-ARCH-400, CAN-LAM-ARCH-404, CAN-LAM-EDGE-05, CAN-LAM-FOLDER-048, CAN-LAM-FOLDER-049, CAN-LAM-FOLDER-052; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-094, CAN-LAM-ARCH-400, CAN-LAM-ARCH-404, CAN-LAM-EDGE-05, CAN-LAM-FOLDER-048, CAN-LAM-FOLDER-049, CAN-LAM-FOLDER-052; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I12-004.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I12-004 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I12-005,,,,,,,"Schemas affected by requirements CAN-FAIL-16, CAN-LAM-ARCH-020; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-FAIL-16, CAN-LAM-ARCH-020; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I12-005.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I12-005 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I12-006,,,,,,,"Schemas affected by requirements CAN-LAM-ARCH-309, CAN-LAM-ARCH-310, CAN-LAM-ARCH-313, CAN-LAM-ARCH-315, CAN-LAM-ARCH-316, CAN-LAM-ARCH-401, CAN-LAM-ARCH-402, CAN-LAM-ASSET-141...; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-309, CAN-LAM-ARCH-310, CAN-LAM-ARCH-313, CAN-LAM-ARCH-315, CAN-LAM-ARCH-316, CAN-LAM-ARCH-401, CAN-LAM-ARCH-402, CAN-LAM-ASSET-141...; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I12-006.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I12-006 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I12-007,,,,,,,Schemas affected by requirements CAN-LAM-GOV-258; schema paths are resolved in the package packet.,Schemas affected by requirements CAN-LAM-GOV-258; schema paths are resolved in the package packet.,,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I12-007.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I12-007 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I12-008,,,,,,,"Schemas affected by requirements CAN-FAIL-21, CAN-LAM-FOLDER-072; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-FAIL-21, CAN-LAM-FOLDER-072; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I12-008.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I12-008 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I12-009,,,,,,,Drive transaction recovery and sidecar restore records,Drive transaction recovery and sidecar restore records,,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I12-009.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I12-009 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I13-001,maintenance.backup_plan;maintenance.backup_run;maintenance.backup_verify;maintenance.permanent_delete_commit;maintenance.permanent_delete_plan;maintenance.rebuild_plan;maintenance.rebuild_run;maintenance.restore_commit;maintenance.restore_plan;maintenance.status;maintenance.trash_commit;maintenance.trash_plan,maintenance.backup_plan;maintenance.backup_run;maintenance.backup_verify;maintenance.permanent_delete_commit;maintenance.permanent_delete_plan;maintenance.rebuild_plan;maintenance.rebuild_run;maintenance.restore_commit;maintenance.restore_plan;maintenance.status;maintenance.trash_commit;maintenance.trash_plan,./ipc/requests/maintenance.backup_plan.schema.json;./ipc/requests/maintenance.backup_run.schema.json;./ipc/requests/maintenance.backup_verify.schema.json;./ipc/requests/maintenance.permanent_delete_commit.schema.json;./ipc/requests/maintenance.permanent_delete_plan.schema.json;./ipc/requests/maintenance.rebuild_plan.schema.json;./ipc/requests/maintenance.rebuild_run.schema.json;./ipc/requests/maintenance.restore_commit.schema.json;./ipc/requests/maintenance.restore_plan.schema.json;./ipc/requests/maintenance.status.schema.json;./ipc/requests/maintenance.trash_commit.schema.json;./ipc/requests/maintenance.trash_plan.schema.json,./ipc/requests/maintenance.backup_plan.schema.json;./ipc/requests/maintenance.backup_run.schema.json;./ipc/requests/maintenance.backup_verify.schema.json;./ipc/requests/maintenance.permanent_delete_commit.schema.json;./ipc/requests/maintenance.permanent_delete_plan.schema.json;./ipc/requests/maintenance.rebuild_plan.schema.json;./ipc/requests/maintenance.rebuild_run.schema.json;./ipc/requests/maintenance.restore_commit.schema.json;./ipc/requests/maintenance.restore_plan.schema.json;./ipc/requests/maintenance.status.schema.json;./ipc/requests/maintenance.trash_commit.schema.json;./ipc/requests/maintenance.trash_plan.schema.json,./ipc/responses/maintenance.backup_plan.schema.json;./ipc/responses/maintenance.backup_run.schema.json;./ipc/responses/maintenance.backup_verify.schema.json;./ipc/responses/maintenance.permanent_delete_commit.schema.json;./ipc/responses/maintenance.permanent_delete_plan.schema.json;./ipc/responses/maintenance.rebuild_plan.schema.json;./ipc/responses/maintenance.rebuild_run.schema.json;./ipc/responses/maintenance.restore_commit.schema.json;./ipc/responses/maintenance.restore_plan.schema.json;./ipc/responses/maintenance.status.schema.json;./ipc/responses/maintenance.trash_commit.schema.json;./ipc/responses/maintenance.trash_plan.schema.json,./ipc/responses/maintenance.backup_plan.schema.json;./ipc/responses/maintenance.backup_run.schema.json;./ipc/responses/maintenance.backup_verify.schema.json;./ipc/responses/maintenance.permanent_delete_commit.schema.json;./ipc/responses/maintenance.permanent_delete_plan.schema.json;./ipc/responses/maintenance.rebuild_plan.schema.json;./ipc/responses/maintenance.rebuild_run.schema.json;./ipc/responses/maintenance.restore_commit.schema.json;./ipc/responses/maintenance.restore_plan.schema.json;./ipc/responses/maintenance.status.schema.json;./ipc/responses/maintenance.trash_commit.schema.json;./ipc/responses/maintenance.trash_plan.schema.json,Backup manifest and controlled-copy exception records,Backup manifest and controlled-copy exception records,,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I13-001.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I13-001 owns exactly 12 commands (maintenance.backup_plan;maintenance.backup_run;maintenance.backup_verify;maintenance.permanent_delete_commit;maintenance.permanent_delete_plan;maintenance.rebuild_plan;maintenance.rebuild_run;maintenance.restore_commit;maintenance.restore_plan;maintenance.status;maintenance.trash_commit;maintenance.trash_plan); every listed request and response schema is closed, versioned, and command-linked."
WP-I13-002,,,,,,,Schemas affected by requirements CAN-LAM-GOV-238; schema paths are resolved in the package packet.,Schemas affected by requirements CAN-LAM-GOV-238; schema paths are resolved in the package packet.,,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I13-002.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I13-002 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I13-003,,,,,,,Schemas affected by requirements CAN-LAM-ARCH-405; schema paths are resolved in the package packet.,Schemas affected by requirements CAN-LAM-ARCH-405; schema paths are resolved in the package packet.,,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I13-003.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I13-003 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I13-005,,,,,,,Schemas affected by requirements ; schema paths are resolved in the package packet.,Schemas affected by requirements ; schema paths are resolved in the package packet.,,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I13-005.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I13-005 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I13-006,,,,,,,Trash and operation records,Trash and operation records,,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I13-006.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I13-006 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I13-008,,,,,,,Schemas affected by requirements CAN-LAM-ASSET-139; schema paths are resolved in the package packet.,Schemas affected by requirements CAN-LAM-ASSET-139; schema paths are resolved in the package packet.,,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I13-008.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I13-008 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I13-009,,,,,,,"Schemas affected by requirements CAN-LAM-BACKUP-021, CAN-LAM-META-050, CAN-LAM-META-074; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-LAM-BACKUP-021, CAN-LAM-META-050, CAN-LAM-META-074; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I13-009.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I13-009 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I13-010,,,,,,,Schemas affected by requirements CAN-LAM-AI-081; schema paths are resolved in the package packet.,Schemas affected by requirements CAN-LAM-AI-081; schema paths are resolved in the package packet.,,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I13-010.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I13-010 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I13-011,,,,,,,"Schemas affected by requirements CAN-LAM-ASSET-002, CAN-LAM-ASSET-043, CAN-LAM-ASSET-126, CAN-LAM-BACKUP-002, CAN-LAM-BACKUP-007, CAN-LAM-BACKUP-020, CAN-LAM-EVENT-063, CAN-LAM-EVENT-085...; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ASSET-002, CAN-LAM-ASSET-043, CAN-LAM-ASSET-126, CAN-LAM-BACKUP-002, CAN-LAM-BACKUP-007, CAN-LAM-BACKUP-020, CAN-LAM-EVENT-063, CAN-LAM-EVENT-085...; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I13-011.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I13-011 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I14-001,,,,,,,Performance fixture and hardware-profile records,Performance fixture and hardware-profile records,,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I14-001.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I14-001 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I14-003,,,,,,,"Schemas affected by requirements CAN-LAM-ARCH-318, CAN-LAM-ARCH-319, CAN-LAM-ARCH-320, CAN-LAM-ARCH-345, CAN-LAM-ARCH-408; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-318, CAN-LAM-ARCH-319, CAN-LAM-ARCH-320, CAN-LAM-ARCH-345, CAN-LAM-ARCH-408; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I14-003.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I14-003 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I14-004,,,,,,,Schemas affected by requirements CAN-LAM-DUPLICATE-009; schema paths are resolved in the package packet.,Schemas affected by requirements CAN-LAM-DUPLICATE-009; schema paths are resolved in the package packet.,,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I14-004.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I14-004 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I14-005,,,,,,,Performance measurement and budget records,Performance measurement and budget records,,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I14-005.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I14-005 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I14-009,,,,,,,"Schemas affected by requirements CAN-LAM-ARCH-325, CAN-LAM-ARCH-326; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-325, CAN-LAM-ARCH-326; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I14-009.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I14-009 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I14-010,,,,,,,Schemas affected by requirements CAN-LAM-PERF-004; schema paths are resolved in the package packet.,Schemas affected by requirements CAN-LAM-PERF-004; schema paths are resolved in the package packet.,,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I14-010.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I14-010 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I14-011,,,,,,,Thumbnail scheduling records,Thumbnail scheduling records,,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I14-011.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I14-011 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I14-012,,,,,,,Operation and recovery records,Operation and recovery records,,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I14-012.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I14-012 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I14-013,,,,,,,Accessibility evidence records,Accessibility evidence records,,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I14-013.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I14-013 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I14-014,,,,,,,Platform evidence records,Platform evidence records,,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I14-014.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I14-014 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I15-001,,,,,,,Packaging proof records,Packaging proof records,,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I15-001.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I15-001 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I15-005,,,,,,,Schemas affected by requirements CAN-LAM-FOLDER-073; schema paths are resolved in the package packet.,Schemas affected by requirements CAN-LAM-FOLDER-073; schema paths are resolved in the package packet.,,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I15-005.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I15-005 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I15-006,,,,,,,Schemas affected by requirements CAN-LAM-GOV-069; schema paths are resolved in the package packet.,Schemas affected by requirements CAN-LAM-GOV-069; schema paths are resolved in the package packet.,,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I15-006.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I15-006 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I15-007,,,,,,,Schemas affected by requirements CAN-MISSION-I15-002; schema paths are resolved in the package packet.,Schemas affected by requirements CAN-MISSION-I15-002; schema paths are resolved in the package packet.,,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I15-007.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I15-007 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I15-008,,,,,,,Schemas affected by requirements CAN-LAM-AI-082; schema paths are resolved in the package packet.,Schemas affected by requirements CAN-LAM-AI-082; schema paths are resolved in the package packet.,,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I15-008.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I15-008 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I15-014,,,,,,,Outbound verification records,Outbound verification records,,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I15-014.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I15-014 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I15-015,,,,,,,Legacy-only schemas after authoritative migration and rebuild proof.,Legacy-only schemas after authoritative migration and rebuild proof.,,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I15-015.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I15-015 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I2-001,,,,,,,Shell bootstrap and command-authority records,Shell bootstrap and command-authority records,,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I2-001.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I2-001 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I2-002,,,,,,,Schemas affected by requirements ; schema paths are resolved in the package packet.,Schemas affected by requirements ; schema paths are resolved in the package packet.,,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I2-002.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I2-002 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I2-003,,,,,,,Schemas affected by requirements ; schema paths are resolved in the package packet.,Schemas affected by requirements ; schema paths are resolved in the package packet.,,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I2-003.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I2-003 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I2-004,,,,,,,Schemas affected by requirements ; schema paths are resolved in the package packet.,Schemas affected by requirements ; schema paths are resolved in the package packet.,,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I2-004.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I2-004 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I2-005,,,,,,,Schemas affected by requirements ; schema paths are resolved in the package packet.,Schemas affected by requirements ; schema paths are resolved in the package packet.,,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I2-005.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I2-005 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I2-007,app.bootstrap;app.diagnostics_export;app.settings_get;app.settings_update;app.status,app.bootstrap;app.diagnostics_export;app.settings_get;app.settings_update;app.status,./ipc/requests/app.bootstrap.schema.json;./ipc/requests/app.diagnostics_export.schema.json;./ipc/requests/app.settings_get.schema.json;./ipc/requests/app.settings_update.schema.json;./ipc/requests/app.status.schema.json,./ipc/requests/app.bootstrap.schema.json;./ipc/requests/app.diagnostics_export.schema.json;./ipc/requests/app.settings_get.schema.json;./ipc/requests/app.settings_update.schema.json;./ipc/requests/app.status.schema.json,./ipc/responses/app.bootstrap.schema.json;./ipc/responses/app.diagnostics_export.schema.json;./ipc/responses/app.settings_get.schema.json;./ipc/responses/app.settings_update.schema.json;./ipc/responses/app.status.schema.json,./ipc/responses/app.bootstrap.schema.json;./ipc/responses/app.diagnostics_export.schema.json;./ipc/responses/app.settings_get.schema.json;./ipc/responses/app.settings_update.schema.json;./ipc/responses/app.status.schema.json,Schemas affected by requirements CAN-LAM-ARCH-335; schema paths are resolved in the package packet.,Schemas affected by requirements CAN-LAM-ARCH-335; schema paths are resolved in the package packet.,,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I2-007.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I2-007 owns exactly 5 commands (app.bootstrap;app.diagnostics_export;app.settings_get;app.settings_update;app.status); every listed request and response schema is closed, versioned, and command-linked."
WP-I2-008,,,,,,,Schemas affected by requirements ; schema paths are resolved in the package packet.,Schemas affected by requirements ; schema paths are resolved in the package packet.,,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I2-008.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I2-008 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I2-011,,,,,,,Schemas affected by requirements CAN-FAIL-03; schema paths are resolved in the package packet.,Schemas affected by requirements CAN-FAIL-03; schema paths are resolved in the package packet.,,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I2-011.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I2-011 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I2-013,,,,,,,"Schemas affected by requirements CAN-LAM-ARCH-014, CAN-LAM-INV-ASSET-01; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-014, CAN-LAM-INV-ASSET-01; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I2-013.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I2-013 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
WP-I3-001,,,,,,,"Schemas affected by requirements CAN-LAM-ARCH-021, CAN-LAM-ARCH-038, CAN-LAM-ARCH-144, CAN-LAM-ASSET-039, CAN-LAM-ASSET-098, CAN-LAM-ASSET-099, CAN-LAM-ASSET-108, CAN-LAM-ASSET-109...; schema paths are resolved in the package packet.","Schemas affected by requirements CAN-LAM-ARCH-021, CAN-LAM-ARCH-038, CAN-LAM-ARCH-144, CAN-LAM-ASSET-039, CAN-LAM-ASSET-098, CAN-LAM-ASSET-099, CAN-LAM-ASSET-108, CAN-LAM-ASSET-109...; schema paths are resolved in the package packet.",,,,,0,0,0,VERIFIED,Exact IPC ownership and request/response paths recomputed from ipc-command-registry-v3.json for WP-I3-001.,GPT_5_6_FINAL_CONTRACT_SCHEMA_REVIEWER,2026-08-08-gpt-5.6-final,VERIFIED,"WP-I3-001 owns exactly 0 commands (none); every listed request and response schema is closed, versioned, and command-linked."
