Item type,Item ID,Candidate value,Final reviewed value,Judgement,Evidence,Reason,Correction applied,Remaining concern,Reviewer type,Review revision
package,WP-I6-001,Implement and verify the bounded manage later non-mutating scan surface.,Implement and verify the bounded manage later non-mutating scan surface.,PASS,pass2c-package-architecture-review.csv; reviewed-work-package-decisions-v2.csv,"Package objective, bounded surface, exclusions, deliverables, tests, and exit gate were independently re-reviewed.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
package,WP-I6-002,"Persist reviewed event types, parent/child membership, attendees, groups, tags, descriptions, covers, locations, schema validation, JSON/XMP alignment, and AI-deletion projections as authoritative event records.","Persist reviewed event types, parent/child membership, attendees, groups, tags, descriptions, covers, locations, schema validation, JSON/XMP alignment, and AI-deletion projections as authoritative event records.",PASS,pass2c-package-architecture-review.csv; reviewed-work-package-decisions-v2.csv,"Package objective, bounded surface, exclusions, deliverables, tests, and exit gate were independently re-reviewed.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
package,WP-I6-003,Implement and verify the bounded manual event creation surface.,Implement and verify the bounded manual event creation surface.,PASS,pass2c-package-architecture-review.csv; reviewed-work-package-decisions-v2.csv,"Package objective, bounded surface, exclusions, deliverables, tests, and exit gate were independently re-reviewed.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
package,WP-I6-004,Implement and verify the bounded event inference proposals surface.,Implement and verify the bounded event inference proposals surface.,PASS,pass2c-package-architecture-review.csv; reviewed-work-package-decisions-v2.csv,"Package objective, bounded surface, exclusions, deliverables, tests, and exit gate were independently re-reviewed.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
package,WP-I6-005,Implement and verify the bounded event merge plan surface.,Implement and verify the bounded event merge plan surface.,PASS,pass2c-package-architecture-review.csv; reviewed-work-package-decisions-v2.csv,"Package objective, bounded surface, exclusions, deliverables, tests, and exit gate were independently re-reviewed.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
package,WP-I6-006,Implement and verify the bounded event split and link plans surface.,Implement and verify the bounded event split and link plans surface.,PASS,pass2c-package-architecture-review.csv; reviewed-work-package-decisions-v2.csv,"Package objective, bounded surface, exclusions, deliverables, tests, and exit gate were independently re-reviewed.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
package,WP-I6-007,Implement and verify the bounded event naming and normalization surface.,Implement and verify the bounded event naming and normalization surface.,PASS,pass2c-package-architecture-review.csv; reviewed-work-package-decisions-v2.csv,"Package objective, bounded surface, exclusions, deliverables, tests, and exit gate were independently re-reviewed.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
package,WP-I6-008,Implement and verify the bounded date and location boundaries surface.,Implement and verify the bounded date and location boundaries surface.,PASS,pass2c-package-architecture-review.csv; reviewed-work-package-decisions-v2.csv,"Package objective, bounded surface, exclusions, deliverables, tests, and exit gate were independently re-reviewed.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
package,WP-I6-009,Implement and verify the bounded event filesystem materialization plan surface.,Implement and verify the bounded event filesystem materialization plan surface.,PASS,pass2c-package-architecture-review.csv; reviewed-work-package-decisions-v2.csv,"Package objective, bounded surface, exclusions, deliverables, tests, and exit gate were independently re-reviewed.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
package,WP-I6-010,Implement and verify the bounded event and manage later ui surface.,Implement and verify the bounded event and manage later ui surface.,PASS,pass2c-package-architecture-review.csv; reviewed-work-package-decisions-v2.csv,"Package objective, bounded surface, exclusions, deliverables, tests, and exit gate were independently re-reviewed.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
package,WP-I7-001,"Run face detection locally, produce reviewable face regions with model/source provenance, support targeted reprocessing, correction scoping, and misclassification review.","Run face detection locally, produce reviewable face regions with model/source provenance, support targeted reprocessing, correction scoping, and misclassification review.",PASS,pass2c-package-architecture-review.csv; reviewed-work-package-decisions-v2.csv,"Package objective, bounded surface, exclusions, deliverables, tests, and exit gate were independently re-reviewed.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
package,WP-I7-002,Implement and verify the bounded face candidate records surface.,Implement and verify the bounded face candidate records surface.,PASS,pass2c-package-architecture-review.csv; reviewed-work-package-decisions-v2.csv,"Package objective, bounded surface, exclusions, deliverables, tests, and exit gate were independently re-reviewed.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
package,WP-I7-003,Implement and verify the bounded face clustering and curation surface.,Implement and verify the bounded face clustering and curation surface.,PASS,pass2c-package-architecture-review.csv; reviewed-work-package-decisions-v2.csv,"Package objective, bounded surface, exclusions, deliverables, tests, and exit gate were independently re-reviewed.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
package,WP-I7-004,"Persist stable person identities, names, aliases, faces, links, searchable historical/alternate names, and person-match candidates without auto-adding visible people.","Persist stable person identities, names, aliases, faces, links, searchable historical/alternate names, and person-match candidates without auto-adding visible people.",PASS,pass2c-package-architecture-review.csv; reviewed-work-package-decisions-v2.csv,"Package objective, bounded surface, exclusions, deliverables, tests, and exit gate were independently re-reviewed.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
package,WP-I7-005,Implement and verify the bounded person aliases and naming surface.,Implement and verify the bounded person aliases and naming surface.,PASS,pass2c-package-architecture-review.csv; reviewed-work-package-decisions-v2.csv,"Package objective, bounded surface, exclusions, deliverables, tests, and exit gate were independently re-reviewed.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
package,WP-I7-007,Implement and verify the bounded group identity model surface.,Implement and verify the bounded group identity model surface.,PASS,pass2c-package-architecture-review.csv; reviewed-work-package-decisions-v2.csv,"Package objective, bounded surface, exclusions, deliverables, tests, and exit gate were independently re-reviewed.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
package,WP-I7-008,"Persist complete group membership models with active/former/inactive effective-dated intervals, historical immutability, and overlap validation.","Persist complete group membership models with active/former/inactive effective-dated intervals, historical immutability, and overlap validation.",PASS,pass2c-package-architecture-review.csv; reviewed-work-package-decisions-v2.csv,"Package objective, bounded surface, exclusions, deliverables, tests, and exit gate were independently re-reviewed.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
package,WP-I7-009,Implement and verify the bounded scoped face corrections surface.,Implement and verify the bounded scoped face corrections surface.,PASS,pass2c-package-architecture-review.csv; reviewed-work-package-decisions-v2.csv,"Package objective, bounded surface, exclusions, deliverables, tests, and exit gate were independently re-reviewed.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
package,WP-I7-010,Implement and verify the bounded people and face privacy surface.,Implement and verify the bounded people and face privacy surface.,PASS,pass2c-package-architecture-review.csv; reviewed-work-package-decisions-v2.csv,"Package objective, bounded surface, exclusions, deliverables, tests, and exit gate were independently re-reviewed.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
package,WP-I7-011,Implement and verify the bounded people and groups ui surface.,Implement and verify the bounded people and groups ui surface.,PASS,pass2c-package-architecture-review.csv; reviewed-work-package-decisions-v2.csv,"Package objective, bounded surface, exclusions, deliverables, tests, and exit gate were independently re-reviewed.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
package,WP-I8-001,Implement and verify the bounded tag records and namespaces surface.,Implement and verify the bounded tag records and namespaces surface.,PASS,pass2c-package-architecture-review.csv; reviewed-work-package-decisions-v2.csv,"Package objective, bounded surface, exclusions, deliverables, tests, and exit gate were independently re-reviewed.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
package,WP-I8-002,"Persist namespaced/revisioned tag candidates and approved assignments, generate content-tag suggestions with provenance, enforce review-first activation, and persist suppression.","Persist namespaced/revisioned tag candidates and approved assignments, generate content-tag suggestions with provenance, enforce review-first activation, and persist suppression.",PASS,pass2c-package-architecture-review.csv; reviewed-work-package-decisions-v2.csv,"Package objective, bounded surface, exclusions, deliverables, tests, and exit gate were independently re-reviewed.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
package,WP-I8-004,Implement and verify the bounded relationship records surface.,Implement and verify the bounded relationship records surface.,PASS,pass2c-package-architecture-review.csv; reviewed-work-package-decisions-v2.csv,"Package objective, bounded surface, exclusions, deliverables, tests, and exit gate were independently re-reviewed.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
package,WP-I8-005,Implement and verify the bounded multi-edge relationship history surface.,Implement and verify the bounded multi-edge relationship history surface.,PASS,pass2c-package-architecture-review.csv; reviewed-work-package-decisions-v2.csv,"Package objective, bounded surface, exclusions, deliverables, tests, and exit gate were independently re-reviewed.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
package,WP-I8-006,Implement and verify the bounded relationship projections and views surface.,Implement and verify the bounded relationship projections and views surface.,PASS,pass2c-package-architecture-review.csv; reviewed-work-package-decisions-v2.csv,"Package objective, bounded surface, exclusions, deliverables, tests, and exit gate were independently re-reviewed.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
package,WP-I8-007,Implement and verify the bounded photographer camera-owner importer attribution surface.,Implement and verify the bounded photographer camera-owner importer attribution surface.,PASS,pass2c-package-architecture-review.csv; reviewed-work-package-decisions-v2.csv,"Package objective, bounded surface, exclusions, deliverables, tests, and exit gate were independently re-reviewed.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
package,WP-I8-009,Implement and verify the bounded relationship review and conflicts surface.,Implement and verify the bounded relationship review and conflicts surface.,PASS,pass2c-package-architecture-review.csv; reviewed-work-package-decisions-v2.csv,"Package objective, bounded surface, exclusions, deliverables, tests, and exit gate were independently re-reviewed.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
package,WP-I8-010,Implement and verify the bounded relationship provenance and explanations surface.,Implement and verify the bounded relationship provenance and explanations surface.,PASS,pass2c-package-architecture-review.csv; reviewed-work-package-decisions-v2.csv,"Package objective, bounded surface, exclusions, deliverables, tests, and exit gate were independently re-reviewed.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
package,WP-I9-001,Implement and verify the bounded canonical knowledge-graph projection surface.,Implement and verify the bounded canonical knowledge-graph projection surface.,PASS,pass2c-package-architecture-review.csv; reviewed-work-package-decisions-v2.csv,"Package objective, bounded surface, exclusions, deliverables, tests, and exit gate were independently re-reviewed.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
package,WP-I9-004,Implement and verify the bounded event mind map surface.,Implement and verify the bounded event mind map surface.,PASS,pass2c-package-architecture-review.csv; reviewed-work-package-decisions-v2.csv,"Package objective, bounded surface, exclusions, deliverables, tests, and exit gate were independently re-reviewed.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
package,WP-I9-006,Persist mind-map drafts through the transaction journal and restore the last valid draft on failure.,Persist mind-map drafts through the transaction journal and restore the last valid draft on failure.,PASS,pass2c-package-architecture-review.csv; reviewed-work-package-decisions-v2.csv,"Package objective, bounded surface, exclusions, deliverables, tests, and exit gate were independently re-reviewed.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
package,WP-I9-007,"Preview mind-map nodes, edges, and filesystem effects, require explicit approval, and commit materialization only through a validated filesystem plan.","Preview mind-map nodes, edges, and filesystem effects, require explicit approval, and commit materialization only through a validated filesystem plan.",PASS,pass2c-package-architecture-review.csv; reviewed-work-package-decisions-v2.csv,"Package objective, bounded surface, exclusions, deliverables, tests, and exit gate were independently re-reviewed.",NO,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
requirement,CAN-FAIL-01,"FAIL-01; Skipping video, HEIF, supported RAW, or companion-media handling during ingestion.; Narrative mentioned “photos and videos” without a verified format/pairing matrix.; The local media layer MUST decode/preview and extract metadata for File 3 Section 24 formats. Derived previews may transcode through bundled tooling; originals are never silently transcoded/overwritten; Live Photo and RAW+JPEG containers remain linked independent bundles.; Mapped cross-format ingestion/preview and Companion Set tests; exact command recorded in Phase 1.","Lamha ingestion must classify every approved media class and must either index supported video, HEIF, RAW, and companion-media bundles or return a typed, user-visible unsupported-format error; silent skipping and original-media overwrite are prohibited.",PASS,source_section=1.4 Low-Capability Model Failure Modes & Defensive Blocks (`FAIL-01` to `FAIL-32`); source_locator=lines 98-98,"Independent final semantic audit confirms the reviewed statement, classification, capability, phase, and traceability.",YES,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
requirement,CAN-FAIL-02,"FAIL-02; Writing stub functions (todo!() or empty Ok(())) or mock data arrays to pass compilation.; Lacked explicit prohibition against stubbing and prototyping.; Anti-Prototype Rule (LAM-INV-COMP-02): Zero stubs, TODO macros, or dummy mock JSON arrays are permitted as completed production behaviour.; Mapped placeholder-production scan plus symbol review.","Completed production paths must contain no stub success, todo macro, empty success return, or hard-coded mock dataset that substitutes for required behavior.",PASS,source_section=1.4 Low-Capability Model Failure Modes & Defensive Blocks (`FAIL-01` to `FAIL-32`); source_locator=lines 99-99,"Independent final semantic audit confirms the reviewed statement, classification, capability, phase, and traceability.",YES,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
requirement,CAN-FAIL-03,FAIL-03; Building Svelte UI screens with hardcoded mock data without wiring Tauri IPC or SQLite.; Allowed marking frontend done separately from backend logic.; Gate 5 (Tauri IPC Wiring): Completed target screens must invoke live mapped Tauri commands and display real local data.; Mapped UI/IPC end-to-end test; exact runner and test path recorded in Phase 1.,A completed target screen must obtain mutable or persisted state through its reviewed typed Tauri command and render the returned local data; hard-coded production mock state is prohibited.,PASS,source_section=1.4 Low-Capability Model Failure Modes & Defensive Blocks (`FAIL-01` to `FAIL-32`); source_locator=lines 100-100,"Independent final semantic audit confirms the reviewed statement, classification, capability, phase, and traceability.",YES,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
requirement,CAN-FAIL-04,"FAIL-04; Silently dropping XMP sidecar generation to save disk I/O.; JSON sidecars were emphasized over XMP.; LAM-INV-ASSET-03: Every writable managed asset must converge to co-located .asset.json and .xmp; degraded/read-only states remain visible until repaired/reconciled.; Mapped sidecar coexistence, degraded-state, and reconciliation tests.","For every writable managed asset whose approved metadata is XMP-compatible, Lamha must write the co-located asset record and XMP mirror or expose a typed degraded state until reconciliation succeeds; silent XMP omission is prohibited.",PASS,source_section=1.4 Low-Capability Model Failure Modes & Defensive Blocks (`FAIL-01` to `FAIL-32`); source_locator=lines 101-101,"Independent final semantic audit confirms the reviewed statement, classification, capability, phase, and traceability.",YES,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
requirement,CAN-FAIL-05,"FAIL-05; Creating physical directories on disk for People, Groups, Albums, or Tags.; Lacked explicit distinction between physical placement classes and virtual views.; Category folders are forbidden. Valid physical classes are dated or unknown-date normalized Event Folders, Manage Later, Linked Folders, and explicit system-controlled backup/Trash/staging/cache/overlay/export locations.; Mapped zero-category-copy safety test.","Event materialization must create only approved physical placement classes; people, group, album, and tag organization must remain virtual and must not create or duplicate category folders.",PASS,source_section=1.4 Low-Capability Model Failure Modes & Defensive Blocks (`FAIL-01` to `FAIL-32`); source_locator=lines 102-102,"Independent final semantic audit confirms the reviewed statement, classification, capability, phase, and traceability.",YES,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
requirement,CAN-FAIL-06,FAIL-06; Automatically merging face clusters without user review in Review Centre.; AI section didn't specify human-in-the-loop gating for cluster merges.; LAM-INV-AI-01: Workers return typed results to Rust; consequential candidates enter Review; only the Rust core may persist approved JSON after user action/approved narrow rule.; Mapped AI zero-authority and cluster-review tests.,"Face-cluster analysis may create typed merge candidates, but Lamha must not persist a cluster merge until a user or an explicitly reviewed narrow rule approves it through the Review Centre.",PASS,source_section=1.4 Low-Capability Model Failure Modes & Defensive Blocks (`FAIL-01` to `FAIL-32`); source_locator=lines 103-103,"Independent final semantic audit confirms the reviewed statement, classification, capability, phase, and traceability.",YES,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
requirement,CAN-FAIL-07,"FAIL-07; Exposing the local AI worker through HTTP, WebSocket, TCP, UDP, or another listener available to unrelated clients.; “Worker” was underspecified and models default to service processes.; LAM-AI-001: Svelte-to-Rust transport is Tauri IPC. Rust-to-worker transport is a non-network local IPC mechanism chosen after Phase 1 maps existing ML transport, lifecycle, streaming, cancellation, Windows/macOS/Linux compatibility, packaging, and security. Standard input/output, named pipes, Unix-domain sockets, Tauri sidecar communication, or another validated local mechanism may be used, but no listening TCP/UDP port or HTTP/WebSocket service is permitted.; Mapped process/listener isolation and IPC lifecycle tests.","The AI worker must communicate only through the reviewed private local transport owned by Rust and must not open an HTTP, WebSocket, TCP, UDP, or other listener reachable by unrelated clients.",PASS,source_section=1.4 Low-Capability Model Failure Modes & Defensive Blocks (`FAIL-01` to `FAIL-32`); source_locator=lines 104-104,"Independent final semantic audit confirms the reviewed statement, classification, capability, phase, and traceability.",YES,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
requirement,CAN-FAIL-08,FAIL-08; Overwriting original filename when renaming or moving assets into Event folders.; Filename preservation rule was not marked immutable.; LAM-INV-ASSET-05: Original filename at ingestion must be permanently saved in .asset.json under the Phase 1-mapped schema field and never overwritten.; Mapped original-filename immutability and restore test.,"At ingestion Lamha must persist the original filename once in the authoritative asset record, and every later rename, move, relink, or restore must preserve that value unchanged.",PASS,source_section=1.4 Low-Capability Model Failure Modes & Defensive Blocks (`FAIL-01` to `FAIL-32`); source_locator=lines 105-105,"Independent final semantic audit confirms the reviewed statement, classification, capability, phase, and traceability.",YES,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
requirement,CAN-FAIL-09,"FAIL-09; Deleting Docker, PostgreSQL, Redis, or server code before exact callers and retained behaviour are mapped and replaced.; Deletion list did not specify objective lifecycle prerequisites.; Replacement-Before-Removal Guardrail: Phase 0/1 perform no source deletion. Later removal occurs only in the assigned safe phase after mapping, replacement, caller migration, focused/regression/build/desktop-launch proof, Graphify/Ponytail agreement, baseline/rollback evidence, and recorded removal proof.; Assigned-phase dependency scan, affected gates, and final Phase 16 repository-wide rescan.","Lamha must not remove a legacy subsystem until every retained caller has migrated, replacement behavior and applicable gates pass, and a dependency rescan proves the subsystem is no longer load-bearing.",PASS,source_section=1.4 Low-Capability Model Failure Modes & Defensive Blocks (`FAIL-01` to `FAIL-32`); source_locator=lines 106-106,"Independent final semantic audit confirms the reviewed statement, classification, capability, phase, and traceability.",YES,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
requirement,CAN-FAIL-10,FAIL-10; Treating SQLite as authoritative and failing to persist saved user decisions transparently.; SQLite speed was highlighted without defining durable JSON authority.; LAM-INV-META-03: Delete SQLite/rebuildable caches and rebuild from filesystem state plus authoritative asset/event/person/group/relationship/map/tag/album/operation JSON; saved decisions must survive.; Mapped destructive-cache-loss rebuild test on a test copy.,Lamha must persist approved user knowledge in its declared authoritative records and must be able to rebuild every derived SQLite index without losing those decisions.,PASS,source_section=1.4 Low-Capability Model Failure Modes & Defensive Blocks (`FAIL-01` to `FAIL-32`); source_locator=lines 107-107,"Independent final semantic audit confirms the reviewed statement, classification, capability, phase, and traceability.",YES,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
requirement,CAN-FAIL-11,"FAIL-11; Modifying assets in Linked Folders during event organization or deduplication.; Linked folders were not explicitly protected from automated restructuring.; LAM-INV-EVENT-03: Linked assets are indexed in place and automated event/deduplication workflows must never move or rename them, regardless of filesystem writability.; Mapped linked-folder immobility test.","Automated event organization and duplicate workflows must index linked-folder assets in place and must never move or rename them, regardless of filesystem writability.",PASS,source_section=1.4 Low-Capability Model Failure Modes & Defensive Blocks (`FAIL-01` to `FAIL-32`); source_locator=lines 108-108,"Independent final semantic audit confirms the reviewed statement, classification, capability, phase, and traceability.",YES,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
requirement,CAN-FAIL-12,FAIL-12; Conflating hardware Camera Owner with Photographer in metadata schemas.; Both terms appeared in metadata discussions without separation rules.; LAM-REMOVE-002: Hardware camera owner and photographer are distinct fields and must never silently inherit from one another.; Mapped role-separation unit and workflow tests.,"Lamha must store camera owner and photographer as distinct attribution fields and must never copy, inherit, or overwrite one from the other without an explicit reviewed user action.",PASS,source_section=1.4 Low-Capability Model Failure Modes & Defensive Blocks (`FAIL-01` to `FAIL-32`); source_locator=lines 109-109,"Independent final semantic audit confirms the reviewed statement, classification, capability, phase, and traceability.",YES,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
requirement,CAN-FAIL-13,FAIL-13; Auto-populating asset visible faces from event attendee lists.; “Attendees” and “People in Photo” were assumed equivalent.; LAM-REMOVE-003: Event attendees in the event record and visible people in the asset record must never auto-populate each other; serialized key spellings are selected by the Phase 1 target-schema map.; Mapped attendee/visible separation tests.,Event attendee membership and asset-visible-person membership must remain separate authoritative relationships; neither may automatically populate the other.,PASS,source_section=1.4 Low-Capability Model Failure Modes & Defensive Blocks (`FAIL-01` to `FAIL-32`); source_locator=lines 110-110,"Independent final semantic audit confirms the reviewed statement, classification, capability, phase, and traceability.",YES,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
requirement,CAN-FAIL-14,"FAIL-14; Dropping historical group membership dates and keeping only current active members.; Group schema didn't enforce temporal membership interval records.; LAM-INV-PERSON-03: Removing a person closes the active interval at the user-approved effective end date; the serialized key spelling is selected by the Phase 1 target-schema map, and historical photos retain prior membership.; Mapped temporal-interval and historical-query tests.",Ending a group membership must close its active temporal interval at the approved effective date while preserving all prior intervals for historical queries.,PASS,source_section=1.4 Low-Capability Model Failure Modes & Defensive Blocks (`FAIL-01` to `FAIL-32`); source_locator=lines 111-111,"Independent final semantic audit confirms the reviewed statement, classification, capability, phase, and traceability.",YES,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
requirement,CAN-FAIL-15,FAIL-15; Flattening nested group hierarchies into single-level tag lists.; Recursive subgroup relationships were not strictly enforced.; LAM-GROUP-001: Groups preserve stable parent-group nesting and cycle-safe tree traversal in the derived index; the serialized key name is selected during target-schema mapping.; Mapped group-nesting and cycle-rejection tests.,Lamha must preserve stable parent-group relationships and must reject any update that would create a group cycle; derived traversal may not flatten or replace the authoritative hierarchy.,PASS,source_section=1.4 Low-Capability Model Failure Modes & Defensive Blocks (`FAIL-01` to `FAIL-32`); source_locator=lines 112-112,"Independent final semantic audit confirms the reviewed statement, classification, capability, phase, and traceability.",YES,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
requirement,CAN-FAIL-16,FAIL-16; Throwing unhandled write exceptions or claiming edits reached a read-only drive.; Lacked a provisional-authority rule for read-only external storage.; LAM-EDGE-05: Activate Detached Index Mode; persist versioned Pending Overlays in OS application data; reconcile only after identity/version/conflict checks.; Mapped read-only overlay and reconciliation test.,"When a root is read-only, Lamha must record the proposed change as a versioned pending overlay in application data, report its pending state, and reconcile only after root identity, revision, and conflict checks pass.",PASS,source_section=1.4 Low-Capability Model Failure Modes & Defensive Blocks (`FAIL-01` to `FAIL-32`); source_locator=lines 113-113,"Independent final semantic audit confirms the reviewed statement, classification, capability, phase, and traceability.",YES,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
requirement,CAN-FAIL-17,FAIL-17; Splitting continuous midnight-spanning celebrations into two separate event folders.; Date-based naming assumed midnight cutoff without user event authority.; LAM-EDGE-06: Midnight or gap heuristics may suggest a split but never execute it; the approved event start date and user decision control unity.; Mapped midnight unity and suggestion-only test.,"Midnight and time-gap heuristics may create an event-split proposal, but Lamha must preserve the existing event until a user approves a split; approved event start date controls folder naming.",PASS,source_section=1.4 Low-Capability Model Failure Modes & Defensive Blocks (`FAIL-01` to `FAIL-32`); source_locator=lines 114-114,"Independent final semantic audit confirms the reviewed statement, classification, capability, phase, and traceability.",YES,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
requirement,CAN-FAIL-18,"FAIL-18; Re-suggesting an equivalent rejected candidate because of score drift or a routine rerun.; Rejection identity and scope were underspecified.; LAM-INV-AI-02: Persist task/candidate/model/source/configuration provenance and suppression scope. Equivalent automatic reruns respect the decision. An explicit user reopen/reanalysis request or a material source, model/version, relevant-configuration, candidate-identity, or evidence change may create a new Review candidate while preserving the prior decision.; Mapped rejection-persistence, controlled-reconsideration, provenance-history, and score-drift tests.","Lamha must suppress an equivalent rejected candidate across routine reruns and score drift, and may reconsider it only after an explicit reopen or a material source, model, configuration, identity, or evidence change while preserving prior decisions.",PASS,source_section=1.4 Low-Capability Model Failure Modes & Defensive Blocks (`FAIL-01` to `FAIL-32`); source_locator=lines 115-115,"Independent final semantic audit confirms the reviewed statement, classification, capability, phase, and traceability.",YES,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
requirement,CAN-FAIL-19,"FAIL-19; Checking off requirement TODOs after running only syntax/type checks.; Definition of complete lacked applicable-gate proof.; Gate 8 (Tracker Proof Linkage): [x] requires exact changed symbols, commit/worktree reference, outputs for every applicable gate, and reasoned N/A entries for non-applicable gates.; Verified tracker-proof validation defined during Phase 1.","A requirement may be marked complete only when every applicable gate has recorded command or inspection evidence, observable outputs, changed symbols, and reasoned not-applicable decisions.",PASS,source_section=1.4 Low-Capability Model Failure Modes & Defensive Blocks (`FAIL-01` to `FAIL-32`); source_locator=lines 116-116,"Independent final semantic audit confirms the reviewed statement, classification, capability, phase, and traceability.",YES,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
requirement,CAN-FAIL-20,"FAIL-20; Leaving partial file moves or corrupted sidecars when the app crashes/disconnects during a batch transfer.; Transaction preparation and durable recovery authority were not enforced.; LAM-TRANSACTION-001: Before mutation, fsync a transparent PREPARED coordinator manifest in OS application data plus mirrors on affected writable roots; reconcile by transaction UUID; verify before commit/source removal.; Mapped failure-injection, disconnect, SQLite-loss, and restart-recovery test.","Before a multi-file mutation, Lamha must durably prepare a transaction manifest, stage and verify outputs, commit atomically where possible, and recover or roll back by transaction identity after crash or disconnection.",PASS,source_section=1.4 Low-Capability Model Failure Modes & Defensive Blocks (`FAIL-01` to `FAIL-32`); source_locator=lines 117-117,"Independent final semantic audit confirms the reviewed statement, classification, capability, phase, and traceability.",YES,,INDEPENDENT_FINAL_CERTIFICATION,2026-08-05-pass3-independent-final-certification
